inst#,actual,predicted,error,prediction
124,2:valid,2:valid,,0.915
125,2:valid,2:valid,,0.993
126,2:valid,2:valid,,1
127,2:valid,2:valid,,1
128,2:valid,2:valid,,0.982
129,2:valid,2:valid,,0.999
130,2:valid,2:valid,,1
131,2:valid,2:valid,,0.822
132,2:valid,2:valid,,1
133,2:valid,1:bugged,+,0.808
134,2:valid,2:valid,,0.772
135,2:valid,2:valid,,1
136,2:valid,2:valid,,0.999
137,2:valid,2:valid,,1
138,1:bugged,2:valid,+,0.971
139,2:valid,2:valid,,0.991
140,2:valid,2:valid,,0.983
141,2:valid,2:valid,,0.997
142,2:valid,2:valid,,0.994
143,2:valid,2:valid,,1
144,2:valid,2:valid,,1
145,2:valid,1:bugged,+,0.588
146,2:valid,2:valid,,0.999
147,2:valid,2:valid,,0.964
148,2:valid,2:valid,,1
149,2:valid,2:valid,,0.982
150,1:bugged,2:valid,+,0.91
151,2:valid,2:valid,,0.989
152,2:valid,2:valid,,0.988
153,2:valid,2:valid,,1
154,2:valid,2:valid,,1
155,2:valid,2:valid,,0.998
156,2:valid,2:valid,,0.994
157,2:valid,2:valid,,1
158,2:valid,2:valid,,1
159,2:valid,2:valid,,1
160,2:valid,2:valid,,1
161,2:valid,2:valid,,0.999
162,2:valid,2:valid,,1
163,2:valid,2:valid,,0.994
164,2:valid,2:valid,,1
165,2:valid,2:valid,,0.99
166,2:valid,2:valid,,1
167,2:valid,2:valid,,1
168,2:valid,2:valid,,0.999
169,2:valid,2:valid,,0.999
170,2:valid,2:valid,,1
171,2:valid,2:valid,,0.999
172,2:valid,2:valid,,0.996
173,2:valid,2:valid,,0.998
174,2:valid,2:valid,,1
175,2:valid,2:valid,,1
176,2:valid,2:valid,,1
177,2:valid,2:valid,,0.994
178,2:valid,2:valid,,1
179,2:valid,2:valid,,0.977
180,2:valid,2:valid,,0.992
181,2:valid,2:valid,,0.91
182,2:valid,2:valid,,0.932
183,2:valid,2:valid,,1
184,2:valid,2:valid,,1
185,2:valid,2:valid,,1
186,2:valid,2:valid,,0.988
187,2:valid,2:valid,,0.984
188,2:valid,2:valid,,0.998
189,2:valid,2:valid,,0.997
190,2:valid,2:valid,,0.99
191,1:bugged,2:valid,+,0.803
192,2:valid,2:valid,,1
193,2:valid,2:valid,,1
194,2:valid,2:valid,,1
195,2:valid,2:valid,,0.998
196,2:valid,2:valid,,0.999
197,2:valid,2:valid,,1
198,2:valid,2:valid,,1
199,2:valid,2:valid,,1
200,2:valid,2:valid,,0.996
201,2:valid,2:valid,,1
202,2:valid,2:valid,,1
203,2:valid,2:valid,,0.993
204,2:valid,2:valid,,0.996
205,2:valid,2:valid,,0.976
206,2:valid,2:valid,,0.998
207,2:valid,2:valid,,0.996
208,2:valid,2:valid,,0.998
209,2:valid,2:valid,,0.978
210,2:valid,2:valid,,0.998
211,2:valid,2:valid,,1
212,2:valid,2:valid,,0.999
213,2:valid,2:valid,,1
214,2:valid,2:valid,,0.998
215,2:valid,2:valid,,1
216,2:valid,2:valid,,0.999
217,2:valid,2:valid,,1
218,2:valid,2:valid,,0.998
219,2:valid,2:valid,,1
220,2:valid,2:valid,,0.991
221,2:valid,2:valid,,0.975
222,2:valid,2:valid,,0.997
223,2:valid,2:valid,,0.985
224,2:valid,2:valid,,1
225,2:valid,2:valid,,1
226,2:valid,2:valid,,0.994
227,2:valid,2:valid,,1
228,2:valid,2:valid,,0.999
229,2:valid,2:valid,,1
230,2:valid,2:valid,,1
231,2:valid,2:valid,,1
232,2:valid,2:valid,,1
233,2:valid,2:valid,,0.999
234,2:valid,2:valid,,1
235,2:valid,2:valid,,0.985
236,2:valid,2:valid,,0.977
237,2:valid,2:valid,,1
238,2:valid,2:valid,,1
239,2:valid,2:valid,,0.999
240,2:valid,2:valid,,0.996
241,2:valid,2:valid,,1
242,2:valid,2:valid,,0.999
243,2:valid,2:valid,,0.991
244,2:valid,2:valid,,0.93
245,2:valid,2:valid,,0.991
246,2:valid,2:valid,,1
247,2:valid,2:valid,,0.994
248,2:valid,2:valid,,0.999
249,2:valid,2:valid,,0.985
250,2:valid,2:valid,,0.986
251,2:valid,2:valid,,0.993
252,2:valid,2:valid,,0.998
253,2:valid,2:valid,,1
254,2:valid,2:valid,,0.988
255,2:valid,2:valid,,0.997
256,2:valid,2:valid,,1
257,2:valid,2:valid,,0.987
258,2:valid,2:valid,,0.987
259,2:valid,2:valid,,0.986
260,2:valid,2:valid,,1
261,2:valid,2:valid,,0.995
262,2:valid,2:valid,,0.983
263,2:valid,1:bugged,+,0.612
264,2:valid,2:valid,,1
265,2:valid,2:valid,,0.992
266,2:valid,2:valid,,1
267,2:valid,2:valid,,1
268,2:valid,2:valid,,0.974
269,2:valid,2:valid,,0.993
270,2:valid,2:valid,,1
271,2:valid,2:valid,,0.989
272,2:valid,2:valid,,0.74
273,2:valid,2:valid,,1
274,2:valid,2:valid,,0.947
275,2:valid,2:valid,,1
276,2:valid,2:valid,,0.999
277,2:valid,2:valid,,1
278,2:valid,2:valid,,0.991
279,2:valid,2:valid,,0.987
280,2:valid,2:valid,,1
281,2:valid,2:valid,,0.745
282,2:valid,2:valid,,1
283,2:valid,2:valid,,0.995
284,2:valid,2:valid,,1
285,2:valid,2:valid,,1
286,2:valid,2:valid,,0.999
287,2:valid,2:valid,,1
288,2:valid,2:valid,,0.992
289,2:valid,2:valid,,0.995
290,2:valid,1:bugged,+,0.508
291,2:valid,2:valid,,0.88
292,2:valid,2:valid,,0.997
293,2:valid,2:valid,,0.962
294,2:valid,2:valid,,0.965
295,2:valid,2:valid,,1
296,2:valid,2:valid,,0.983
297,2:valid,2:valid,,0.989
298,2:valid,2:valid,,0.976
299,2:valid,2:valid,,0.987
300,2:valid,2:valid,,1
301,2:valid,2:valid,,0.998
302,2:valid,2:valid,,1
303,1:bugged,1:bugged,,0.655
304,2:valid,2:valid,,1
305,2:valid,2:valid,,1
306,2:valid,2:valid,,0.999
307,2:valid,2:valid,,1
308,2:valid,2:valid,,1
309,2:valid,2:valid,,0.976
310,2:valid,2:valid,,0.999
311,2:valid,2:valid,,0.999
312,2:valid,2:valid,,1
313,2:valid,2:valid,,0.996
314,2:valid,2:valid,,0.993
315,2:valid,2:valid,,1
316,2:valid,2:valid,,0.93
317,2:valid,2:valid,,0.966
318,2:valid,2:valid,,0.998
319,2:valid,2:valid,,0.998
320,2:valid,2:valid,,1
321,2:valid,2:valid,,0.835
322,2:valid,2:valid,,1
323,2:valid,2:valid,,1
324,2:valid,2:valid,,0.99
325,2:valid,2:valid,,0.997
326,2:valid,2:valid,,0.999
327,2:valid,2:valid,,0.999
328,2:valid,2:valid,,0.894
329,1:bugged,2:valid,+,0.891
330,2:valid,2:valid,,0.792
331,2:valid,2:valid,,1
332,2:valid,2:valid,,0.953
333,2:valid,2:valid,,0.995
334,2:valid,2:valid,,0.992
335,2:valid,2:valid,,0.994
336,2:valid,2:valid,,0.999
337,2:valid,2:valid,,1
338,2:valid,2:valid,,0.998
339,2:valid,2:valid,,1
340,2:valid,2:valid,,1
341,1:bugged,2:valid,+,0.991
342,2:valid,2:valid,,0.999
343,2:valid,2:valid,,0.986
344,2:valid,2:valid,,1
345,2:valid,2:valid,,1
346,2:valid,2:valid,,0.739
347,2:valid,2:valid,,0.999
348,2:valid,2:valid,,0.998
349,2:valid,2:valid,,0.952
350,2:valid,2:valid,,0.988
351,2:valid,2:valid,,0.998
352,2:valid,2:valid,,0.886
353,2:valid,2:valid,,0.602
354,2:valid,2:valid,,0.984
355,2:valid,2:valid,,0.996
356,2:valid,2:valid,,1
357,2:valid,2:valid,,0.515
358,2:valid,2:valid,,0.983
359,2:valid,2:valid,,0.983
360,2:valid,2:valid,,1
361,2:valid,2:valid,,0.944
362,2:valid,2:valid,,0.993
363,2:valid,2:valid,,1
364,2:valid,2:valid,,0.986
365,2:valid,2:valid,,0.853
366,2:valid,2:valid,,1
367,2:valid,2:valid,,0.999
368,2:valid,2:valid,,0.996
369,2:valid,2:valid,,0.998
370,2:valid,2:valid,,1
371,2:valid,2:valid,,0.994
372,2:valid,2:valid,,0.981
373,2:valid,2:valid,,0.977
374,2:valid,2:valid,,0.998
375,2:valid,2:valid,,1
376,2:valid,2:valid,,0.994
377,2:valid,2:valid,,0.883
378,1:bugged,2:valid,+,0.94
379,2:valid,2:valid,,1
380,2:valid,2:valid,,0.999
381,2:valid,2:valid,,0.972
382,2:valid,2:valid,,0.681
383,2:valid,2:valid,,1
384,2:valid,2:valid,,0.997
385,2:valid,2:valid,,0.98
386,2:valid,2:valid,,0.765
387,2:valid,2:valid,,1
388,2:valid,2:valid,,1
389,2:valid,2:valid,,1
390,2:valid,2:valid,,0.996
391,2:valid,2:valid,,0.968
392,1:bugged,2:valid,+,0.982
393,2:valid,2:valid,,0.843
394,2:valid,2:valid,,1
395,2:valid,2:valid,,1
396,2:valid,2:valid,,0.994
397,2:valid,2:valid,,1
398,2:valid,2:valid,,1
399,2:valid,1:bugged,+,0.6
400,2:valid,2:valid,,1
401,2:valid,2:valid,,0.989
402,2:valid,2:valid,,0.985
403,2:valid,2:valid,,0.995
404,2:valid,2:valid,,1
405,2:valid,2:valid,,0.978
406,2:valid,2:valid,,0.997
407,2:valid,2:valid,,0.996
408,2:valid,2:valid,,0.952
409,2:valid,2:valid,,1
410,2:valid,1:bugged,+,0.758
411,2:valid,2:valid,,1
412,2:valid,2:valid,,0.999
413,2:valid,2:valid,,0.992
414,2:valid,2:valid,,0.999
415,2:valid,2:valid,,1
416,2:valid,2:valid,,1
417,2:valid,2:valid,,1
418,2:valid,2:valid,,0.999
419,2:valid,2:valid,,0.992
420,2:valid,2:valid,,0.956
421,2:valid,2:valid,,0.988
422,2:valid,2:valid,,0.997
423,2:valid,2:valid,,1
424,2:valid,2:valid,,1
425,2:valid,2:valid,,0.996
426,2:valid,2:valid,,1
427,2:valid,2:valid,,1
428,2:valid,2:valid,,0.998
429,2:valid,2:valid,,1
430,2:valid,2:valid,,1
431,2:valid,2:valid,,0.995
432,2:valid,2:valid,,0.982
433,2:valid,2:valid,,0.971
434,2:valid,2:valid,,0.97
435,2:valid,2:valid,,0.998
436,2:valid,2:valid,,0.999
437,2:valid,2:valid,,1
438,2:valid,2:valid,,0.996
439,2:valid,2:valid,,0.995
440,2:valid,2:valid,,0.896
441,2:valid,2:valid,,1
442,2:valid,2:valid,,0.977
443,2:valid,2:valid,,0.997
444,2:valid,2:valid,,0.993
445,2:valid,2:valid,,0.975
446,2:valid,2:valid,,0.999
447,2:valid,2:valid,,1
448,2:valid,2:valid,,0.951
449,2:valid,2:valid,,0.995
450,2:valid,2:valid,,0.999
451,2:valid,2:valid,,1
452,2:valid,2:valid,,1
453,2:valid,2:valid,,0.993
454,2:valid,2:valid,,1
455,2:valid,2:valid,,0.985
456,2:valid,2:valid,,0.999
457,2:valid,2:valid,,0.987
458,2:valid,2:valid,,0.999
459,2:valid,2:valid,,1
460,2:valid,2:valid,,1
461,2:valid,2:valid,,1
462,2:valid,2:valid,,1
463,2:valid,1:bugged,+,0.554
464,2:valid,2:valid,,0.988
465,2:valid,2:valid,,1
466,1:bugged,2:valid,+,0.989
467,2:valid,2:valid,,0.997
468,2:valid,2:valid,,0.999
469,2:valid,2:valid,,0.97
470,2:valid,2:valid,,0.982
471,2:valid,2:valid,,0.804
472,2:valid,2:valid,,0.999
473,2:valid,2:valid,,0.97
474,2:valid,2:valid,,0.996
475,2:valid,2:valid,,1
476,1:bugged,2:valid,+,0.88
477,2:valid,2:valid,,0.999
478,2:valid,2:valid,,0.999
479,2:valid,2:valid,,1
480,2:valid,2:valid,,0.999
481,2:valid,2:valid,,1
482,2:valid,2:valid,,0.986
483,2:valid,2:valid,,0.986
484,2:valid,2:valid,,1
485,2:valid,2:valid,,0.995
486,2:valid,2:valid,,0.999
487,2:valid,2:valid,,0.999
488,2:valid,2:valid,,0.951
489,2:valid,2:valid,,0.967
490,2:valid,2:valid,,1
491,2:valid,2:valid,,0.996
492,2:valid,2:valid,,0.991
493,2:valid,2:valid,,0.991
494,2:valid,2:valid,,1
495,2:valid,2:valid,,0.998
496,2:valid,2:valid,,0.983
497,1:bugged,2:valid,+,0.996
498,2:valid,2:valid,,1
499,2:valid,2:valid,,0.981
500,2:valid,2:valid,,0.966
501,2:valid,2:valid,,1
502,2:valid,2:valid,,1
503,2:valid,2:valid,,0.984
504,2:valid,2:valid,,0.997
505,2:valid,2:valid,,1
506,2:valid,2:valid,,0.997
507,2:valid,2:valid,,0.999
508,2:valid,2:valid,,0.981
509,2:valid,2:valid,,0.8
510,2:valid,2:valid,,1
511,2:valid,2:valid,,0.992
512,2:valid,2:valid,,0.671
513,2:valid,2:valid,,0.999
514,2:valid,2:valid,,0.982
515,2:valid,2:valid,,0.999
516,2:valid,2:valid,,1
517,2:valid,2:valid,,1
518,2:valid,2:valid,,0.996
519,2:valid,2:valid,,0.999
520,2:valid,2:valid,,0.996
521,2:valid,2:valid,,1
522,2:valid,2:valid,,0.942
523,2:valid,2:valid,,0.743
524,2:valid,2:valid,,1
525,2:valid,2:valid,,0.985
526,2:valid,2:valid,,0.999
527,2:valid,2:valid,,0.996
528,2:valid,2:valid,,0.996
529,2:valid,2:valid,,0.988
530,2:valid,2:valid,,0.983
531,2:valid,2:valid,,0.997
532,2:valid,2:valid,,0.983
533,2:valid,2:valid,,0.981
534,2:valid,2:valid,,0.999
535,2:valid,2:valid,,1
536,2:valid,2:valid,,1
537,2:valid,2:valid,,0.999
538,2:valid,2:valid,,0.985
539,2:valid,2:valid,,1
540,2:valid,2:valid,,1
541,1:bugged,2:valid,+,0.839
542,2:valid,2:valid,,1
543,2:valid,2:valid,,1
544,2:valid,2:valid,,0.984
545,2:valid,2:valid,,1
546,2:valid,2:valid,,0.989
547,2:valid,2:valid,,0.985
548,2:valid,2:valid,,1
549,2:valid,2:valid,,1
550,2:valid,2:valid,,1
551,2:valid,2:valid,,0.996
552,2:valid,2:valid,,0.881
553,2:valid,2:valid,,0.998
554,2:valid,2:valid,,0.996
555,2:valid,1:bugged,+,0.502
556,2:valid,2:valid,,0.999
557,2:valid,2:valid,,0.995
558,2:valid,2:valid,,0.996
559,2:valid,2:valid,,1
560,2:valid,2:valid,,0.837
561,2:valid,2:valid,,0.991
562,2:valid,2:valid,,1
563,2:valid,2:valid,,0.998
564,2:valid,2:valid,,1
565,2:valid,2:valid,,1
566,2:valid,2:valid,,0.695
567,2:valid,2:valid,,0.987
568,2:valid,2:valid,,0.993
569,2:valid,2:valid,,1
570,2:valid,2:valid,,0.858
571,2:valid,2:valid,,0.996
572,2:valid,2:valid,,0.988
573,2:valid,2:valid,,1
574,2:valid,2:valid,,0.998
575,2:valid,2:valid,,0.986
576,2:valid,2:valid,,1
577,2:valid,2:valid,,0.974
578,2:valid,2:valid,,0.997
579,2:valid,2:valid,,1
580,2:valid,2:valid,,0.975
581,2:valid,2:valid,,0.991
582,2:valid,2:valid,,0.987
583,2:valid,2:valid,,0.997
584,1:bugged,2:valid,+,0.82
585,2:valid,2:valid,,0.996
586,2:valid,2:valid,,0.976
587,2:valid,2:valid,,1
588,2:valid,2:valid,,1
589,2:valid,2:valid,,0.923
590,2:valid,2:valid,,0.989
591,2:valid,2:valid,,0.989
592,2:valid,2:valid,,0.99
593,2:valid,2:valid,,0.998
594,2:valid,2:valid,,1
595,2:valid,2:valid,,0.993
596,2:valid,2:valid,,0.999
597,2:valid,2:valid,,0.887
598,2:valid,2:valid,,1
599,2:valid,2:valid,,1
600,2:valid,2:valid,,1
601,2:valid,2:valid,,0.887
602,2:valid,2:valid,,1
603,2:valid,2:valid,,1
604,2:valid,2:valid,,1
605,2:valid,2:valid,,1
606,2:valid,2:valid,,1
607,2:valid,2:valid,,1
608,2:valid,2:valid,,1
609,2:valid,2:valid,,1
610,2:valid,2:valid,,1
611,2:valid,2:valid,,1
612,2:valid,2:valid,,0.605
613,2:valid,2:valid,,0.994
614,2:valid,2:valid,,1
615,2:valid,2:valid,,1
616,2:valid,2:valid,,1
617,2:valid,2:valid,,0.999
618,2:valid,2:valid,,0.999
619,2:valid,2:valid,,1
620,2:valid,2:valid,,1
621,2:valid,2:valid,,0.986
622,2:valid,2:valid,,0.992
623,2:valid,2:valid,,1
624,2:valid,2:valid,,1
625,2:valid,2:valid,,1
626,2:valid,2:valid,,0.999
627,2:valid,2:valid,,0.995
628,2:valid,2:valid,,0.996
629,2:valid,2:valid,,0.972
630,2:valid,2:valid,,0.997
631,2:valid,2:valid,,0.993
632,2:valid,2:valid,,0.96
633,2:valid,2:valid,,1
634,2:valid,2:valid,,1
635,2:valid,2:valid,,0.988
636,2:valid,2:valid,,1
637,2:valid,2:valid,,0.804
638,2:valid,2:valid,,1
639,2:valid,2:valid,,1
640,2:valid,2:valid,,0.999
641,2:valid,2:valid,,0.72
642,2:valid,2:valid,,0.953
643,2:valid,2:valid,,0.999
644,2:valid,2:valid,,0.994
645,2:valid,2:valid,,0.988
646,2:valid,2:valid,,1
647,2:valid,2:valid,,0.906
648,2:valid,2:valid,,1
649,2:valid,2:valid,,1
650,2:valid,2:valid,,0.994
651,2:valid,2:valid,,0.994
652,2:valid,2:valid,,1
653,1:bugged,2:valid,+,0.922
654,2:valid,2:valid,,0.958
655,2:valid,2:valid,,0.992
656,2:valid,2:valid,,0.969
657,2:valid,2:valid,,1
658,2:valid,2:valid,,0.992
659,2:valid,2:valid,,0.999
660,2:valid,2:valid,,0.998
661,2:valid,2:valid,,0.951
662,2:valid,2:valid,,1
663,2:valid,2:valid,,0.777
664,2:valid,2:valid,,1
665,2:valid,2:valid,,0.998
666,2:valid,2:valid,,1
667,2:valid,2:valid,,0.997
668,2:valid,2:valid,,0.991
669,2:valid,2:valid,,0.996
670,2:valid,2:valid,,0.974
671,2:valid,2:valid,,1
672,2:valid,2:valid,,0.994
673,2:valid,2:valid,,0.977
674,2:valid,2:valid,,0.984
675,2:valid,2:valid,,1
676,2:valid,2:valid,,0.987
677,2:valid,2:valid,,0.999
678,2:valid,2:valid,,0.998
679,2:valid,2:valid,,1
680,2:valid,2:valid,,0.999
681,2:valid,2:valid,,0.989
682,2:valid,2:valid,,1
683,2:valid,2:valid,,1
684,2:valid,2:valid,,0.997
685,2:valid,2:valid,,0.882
686,2:valid,2:valid,,1
687,2:valid,2:valid,,1
688,2:valid,2:valid,,1
689,2:valid,2:valid,,1
690,2:valid,2:valid,,1
691,2:valid,2:valid,,1
692,2:valid,2:valid,,0.98
693,2:valid,2:valid,,0.973
694,2:valid,2:valid,,0.946
695,2:valid,2:valid,,0.989
696,2:valid,2:valid,,0.996
697,2:valid,2:valid,,0.997
698,2:valid,2:valid,,0.977
699,2:valid,2:valid,,1
700,2:valid,2:valid,,0.997
701,2:valid,2:valid,,1
702,2:valid,2:valid,,0.998
703,2:valid,2:valid,,1
704,2:valid,2:valid,,0.96
705,2:valid,2:valid,,0.994
706,2:valid,2:valid,,1
707,2:valid,2:valid,,0.974
708,2:valid,2:valid,,0.982
709,2:valid,2:valid,,0.998
710,2:valid,2:valid,,0.588
711,2:valid,2:valid,,0.998
712,2:valid,2:valid,,1
713,2:valid,2:valid,,0.98
714,2:valid,2:valid,,1
715,2:valid,2:valid,,0.991
716,2:valid,2:valid,,1
717,2:valid,2:valid,,0.995
718,2:valid,2:valid,,0.797
719,2:valid,2:valid,,0.991
720,2:valid,2:valid,,0.999
721,2:valid,2:valid,,1
722,2:valid,2:valid,,1
723,2:valid,2:valid,,0.985
724,2:valid,2:valid,,0.965
725,2:valid,2:valid,,1
726,2:valid,2:valid,,0.944
727,2:valid,2:valid,,1
728,2:valid,2:valid,,0.999
729,2:valid,2:valid,,1
730,2:valid,2:valid,,1
731,2:valid,2:valid,,1
732,2:valid,2:valid,,0.994
733,2:valid,2:valid,,1
734,2:valid,2:valid,,0.998
735,2:valid,2:valid,,0.998
736,2:valid,2:valid,,0.988
737,2:valid,2:valid,,0.841
738,2:valid,2:valid,,1
739,2:valid,2:valid,,1
740,2:valid,2:valid,,0.999
741,2:valid,2:valid,,1
742,2:valid,2:valid,,1
743,1:bugged,2:valid,+,0.882
744,2:valid,2:valid,,0.996
745,2:valid,2:valid,,1
746,2:valid,2:valid,,1
747,1:bugged,2:valid,+,0.964
748,1:bugged,2:valid,+,0.995
749,2:valid,2:valid,,0.987
750,2:valid,2:valid,,0.961
751,2:valid,2:valid,,0.831
752,2:valid,2:valid,,1
753,2:valid,2:valid,,0.998
754,2:valid,2:valid,,0.95
755,2:valid,2:valid,,0.911
756,2:valid,2:valid,,1
757,2:valid,2:valid,,1
758,2:valid,2:valid,,0.996
759,2:valid,2:valid,,0.991
760,2:valid,2:valid,,0.993
761,2:valid,2:valid,,1
762,2:valid,2:valid,,0.989
763,2:valid,2:valid,,1
764,2:valid,2:valid,,1
765,2:valid,2:valid,,1
766,2:valid,2:valid,,0.915
767,2:valid,2:valid,,0.986
768,2:valid,2:valid,,1
769,2:valid,2:valid,,0.998
770,2:valid,2:valid,,0.987
771,2:valid,2:valid,,0.998
772,2:valid,2:valid,,0.959
773,2:valid,2:valid,,1
774,1:bugged,2:valid,+,0.919
775,2:valid,2:valid,,0.812
776,2:valid,2:valid,,1
777,2:valid,2:valid,,0.995
778,2:valid,2:valid,,0.784
779,2:valid,2:valid,,0.991
780,2:valid,2:valid,,0.998
781,2:valid,2:valid,,1
782,2:valid,2:valid,,0.997
783,2:valid,2:valid,,0.998
784,2:valid,2:valid,,1
785,2:valid,2:valid,,1
786,1:bugged,2:valid,+,0.959
787,2:valid,2:valid,,1
788,2:valid,2:valid,,0.998
789,2:valid,2:valid,,0.967
790,2:valid,2:valid,,0.99
791,2:valid,2:valid,,1
792,2:valid,2:valid,,0.962
793,2:valid,2:valid,,0.97
794,2:valid,2:valid,,0.998
795,2:valid,2:valid,,0.968
796,2:valid,2:valid,,0.998
797,2:valid,2:valid,,1
798,2:valid,2:valid,,0.999
799,2:valid,2:valid,,0.999
800,2:valid,2:valid,,0.999
801,2:valid,2:valid,,0.993
802,2:valid,2:valid,,1
803,2:valid,2:valid,,1
804,2:valid,2:valid,,0.999
805,2:valid,2:valid,,0.999
806,2:valid,2:valid,,0.997
807,2:valid,2:valid,,1
808,2:valid,2:valid,,1
809,2:valid,2:valid,,1
810,2:valid,2:valid,,0.982
811,2:valid,2:valid,,1
812,2:valid,2:valid,,1
813,2:valid,2:valid,,0.745
814,2:valid,2:valid,,0.611
815,2:valid,2:valid,,1
816,2:valid,2:valid,,0.995
817,2:valid,2:valid,,0.995
818,2:valid,1:bugged,+,0.503
819,2:valid,2:valid,,0.927
820,2:valid,2:valid,,1
821,2:valid,2:valid,,1
822,2:valid,2:valid,,0.995
823,2:valid,2:valid,,0.995
824,2:valid,1:bugged,+,0.642
825,2:valid,2:valid,,0.894
826,2:valid,2:valid,,1
827,2:valid,2:valid,,0.999
828,2:valid,2:valid,,1
829,2:valid,2:valid,,1
830,2:valid,2:valid,,0.999
831,2:valid,2:valid,,1
832,2:valid,2:valid,,1
833,2:valid,2:valid,,1
834,2:valid,2:valid,,1
835,2:valid,2:valid,,0.995
836,2:valid,2:valid,,0.986
837,1:bugged,2:valid,+,0.98
838,2:valid,2:valid,,0.953
839,2:valid,2:valid,,0.996
840,2:valid,2:valid,,0.994
841,2:valid,2:valid,,0.743
842,2:valid,2:valid,,0.814
843,2:valid,2:valid,,0.998
844,2:valid,2:valid,,0.853
845,2:valid,2:valid,,1
846,2:valid,2:valid,,1
847,2:valid,2:valid,,0.522
848,2:valid,2:valid,,0.981
849,2:valid,2:valid,,0.996
850,2:valid,2:valid,,0.704
851,2:valid,2:valid,,0.99
852,2:valid,2:valid,,1
853,2:valid,2:valid,,1
