inst#,actual,predicted,error,prediction
261,2:valid,1:bugged,+,0.617
262,2:valid,2:valid,,1
263,2:valid,2:valid,,0.865
264,2:valid,2:valid,,0.832
265,2:valid,2:valid,,0.562
266,2:valid,2:valid,,1
267,2:valid,2:valid,,0.866
268,2:valid,2:valid,,0.884
269,2:valid,2:valid,,1
270,2:valid,2:valid,,0.648
271,2:valid,2:valid,,0.997
272,2:valid,2:valid,,0.991
273,2:valid,2:valid,,1
274,2:valid,2:valid,,1
275,2:valid,2:valid,,0.535
276,2:valid,2:valid,,1
277,2:valid,1:bugged,+,0.599
278,2:valid,2:valid,,1
279,2:valid,2:valid,,1
280,2:valid,2:valid,,1
281,2:valid,1:bugged,+,0.55
282,2:valid,2:valid,,0.836
283,2:valid,2:valid,,1
284,2:valid,2:valid,,0.791
285,2:valid,2:valid,,1
286,2:valid,2:valid,,0.819
287,2:valid,2:valid,,1
288,2:valid,2:valid,,1
289,2:valid,2:valid,,1
290,2:valid,2:valid,,0.873
291,2:valid,2:valid,,1
292,2:valid,1:bugged,+,0.526
293,2:valid,2:valid,,0.849
294,2:valid,2:valid,,1
295,2:valid,1:bugged,+,0.667
296,2:valid,2:valid,,1
297,2:valid,2:valid,,0.658
298,2:valid,2:valid,,1
299,2:valid,2:valid,,1
300,2:valid,2:valid,,1
301,2:valid,2:valid,,0.518
302,2:valid,2:valid,,0.805
303,2:valid,2:valid,,1
304,2:valid,2:valid,,1
305,2:valid,2:valid,,1
306,2:valid,2:valid,,1
307,2:valid,1:bugged,+,0.787
308,2:valid,2:valid,,1
309,2:valid,2:valid,,1
310,2:valid,2:valid,,0.82
311,2:valid,2:valid,,0.835
312,2:valid,2:valid,,1
313,2:valid,2:valid,,0.998
314,2:valid,1:bugged,+,0.68
315,2:valid,2:valid,,1
316,2:valid,2:valid,,1
317,2:valid,2:valid,,1
318,2:valid,2:valid,,0.977
319,2:valid,1:bugged,+,0.853
320,2:valid,2:valid,,0.907
321,2:valid,2:valid,,1
322,2:valid,1:bugged,+,0.522
323,2:valid,2:valid,,1
324,2:valid,2:valid,,1
325,2:valid,2:valid,,1
326,2:valid,2:valid,,1
327,2:valid,2:valid,,0.576
328,2:valid,2:valid,,0.995
329,2:valid,2:valid,,1
330,2:valid,2:valid,,0.796
331,2:valid,2:valid,,1
332,2:valid,2:valid,,0.579
333,2:valid,2:valid,,1
334,2:valid,2:valid,,0.711
335,2:valid,2:valid,,1
336,2:valid,2:valid,,1
337,2:valid,1:bugged,+,0.612
338,2:valid,2:valid,,1
339,2:valid,2:valid,,1
340,2:valid,2:valid,,1
341,2:valid,2:valid,,1
342,2:valid,2:valid,,0.53
343,2:valid,1:bugged,+,0.745
344,2:valid,1:bugged,+,0.588
345,2:valid,2:valid,,1
346,2:valid,2:valid,,1
347,2:valid,1:bugged,+,0.551
348,2:valid,2:valid,,0.777
349,2:valid,2:valid,,1
350,2:valid,2:valid,,0.906
351,2:valid,2:valid,,0.503
352,2:valid,2:valid,,0.997
353,2:valid,2:valid,,1
354,2:valid,2:valid,,1
355,2:valid,2:valid,,1
356,2:valid,2:valid,,1
357,2:valid,2:valid,,1
358,2:valid,2:valid,,1
359,2:valid,2:valid,,0.758
360,2:valid,1:bugged,+,0.6
361,2:valid,2:valid,,1
362,2:valid,2:valid,,1
363,2:valid,2:valid,,0.918
364,2:valid,2:valid,,1
365,2:valid,2:valid,,0.971
366,2:valid,2:valid,,0.985
367,2:valid,1:bugged,+,0.813
368,2:valid,2:valid,,0.91
369,2:valid,1:bugged,+,0.696
370,2:valid,2:valid,,1
371,2:valid,2:valid,,1
372,2:valid,2:valid,,0.764
373,2:valid,2:valid,,0.83
374,2:valid,1:bugged,+,0.823
375,2:valid,2:valid,,1
376,2:valid,2:valid,,1
377,2:valid,2:valid,,0.994
378,2:valid,1:bugged,+,0.594
379,2:valid,2:valid,,0.993
380,2:valid,2:valid,,0.845
381,2:valid,1:bugged,+,0.854
382,2:valid,2:valid,,0.991
383,2:valid,1:bugged,+,0.811
384,2:valid,2:valid,,1
385,2:valid,2:valid,,1
386,2:valid,2:valid,,1
387,2:valid,2:valid,,1
388,2:valid,2:valid,,0.993
389,2:valid,1:bugged,+,0.851
390,2:valid,2:valid,,0.996
391,2:valid,1:bugged,+,0.508
392,1:bugged,1:bugged,,0.693
393,2:valid,2:valid,,1
394,2:valid,2:valid,,1
395,2:valid,2:valid,,0.997
396,2:valid,2:valid,,1
397,2:valid,2:valid,,1
398,2:valid,2:valid,,1
399,2:valid,2:valid,,1
400,2:valid,2:valid,,1
401,2:valid,2:valid,,0.998
402,2:valid,2:valid,,0.969
403,2:valid,2:valid,,0.984
404,2:valid,1:bugged,+,0.671
405,2:valid,2:valid,,0.992
406,2:valid,2:valid,,0.813
407,2:valid,2:valid,,1
408,2:valid,1:bugged,+,0.649
409,2:valid,2:valid,,1
410,2:valid,2:valid,,1
411,2:valid,2:valid,,1
412,2:valid,2:valid,,1
413,2:valid,2:valid,,0.557
414,2:valid,2:valid,,1
415,2:valid,2:valid,,0.785
416,2:valid,2:valid,,1
417,2:valid,2:valid,,1
418,2:valid,2:valid,,1
419,2:valid,1:bugged,+,0.777
420,2:valid,1:bugged,+,0.769
421,2:valid,2:valid,,0.884
422,2:valid,2:valid,,1
423,2:valid,2:valid,,1
424,2:valid,2:valid,,1
425,2:valid,2:valid,,1
426,2:valid,2:valid,,1
427,2:valid,2:valid,,0.998
428,2:valid,2:valid,,1
429,1:bugged,1:bugged,,0.834
430,1:bugged,1:bugged,,0.814
431,2:valid,2:valid,,1
432,2:valid,2:valid,,0.81
433,2:valid,2:valid,,0.901
434,2:valid,2:valid,,1
435,2:valid,1:bugged,+,0.633
436,2:valid,1:bugged,+,0.813
437,2:valid,2:valid,,1
438,2:valid,2:valid,,1
439,2:valid,1:bugged,+,0.734
440,2:valid,2:valid,,0.606
441,2:valid,2:valid,,1
442,2:valid,2:valid,,0.998
443,2:valid,2:valid,,1
444,2:valid,1:bugged,+,0.691
445,2:valid,1:bugged,+,0.76
446,1:bugged,1:bugged,,0.786
447,2:valid,2:valid,,1
448,2:valid,2:valid,,0.999
449,2:valid,2:valid,,1
450,2:valid,2:valid,,1
451,2:valid,2:valid,,1
452,2:valid,1:bugged,+,0.609
453,2:valid,2:valid,,1
454,2:valid,2:valid,,1
455,2:valid,2:valid,,0.992
456,2:valid,2:valid,,1
457,2:valid,2:valid,,1
458,2:valid,2:valid,,0.947
459,2:valid,2:valid,,0.847
460,2:valid,2:valid,,0.981
461,2:valid,2:valid,,1
462,2:valid,2:valid,,1
463,2:valid,2:valid,,1
464,2:valid,2:valid,,0.902
465,2:valid,2:valid,,1
466,1:bugged,1:bugged,,0.676
467,2:valid,2:valid,,1
468,2:valid,2:valid,,0.998
469,2:valid,2:valid,,1
470,2:valid,2:valid,,0.995
471,2:valid,2:valid,,0.833
472,2:valid,1:bugged,+,0.734
473,2:valid,2:valid,,0.992
474,2:valid,2:valid,,0.891
475,2:valid,2:valid,,1
476,2:valid,2:valid,,0.984
477,2:valid,1:bugged,+,0.702
478,2:valid,1:bugged,+,0.854
479,2:valid,2:valid,,0.588
480,2:valid,2:valid,,1
481,2:valid,2:valid,,1
482,2:valid,2:valid,,1
483,2:valid,2:valid,,0.997
484,2:valid,1:bugged,+,0.695
485,2:valid,2:valid,,0.87
486,2:valid,1:bugged,+,0.823
487,2:valid,2:valid,,0.817
488,2:valid,2:valid,,0.84
489,2:valid,2:valid,,1
490,2:valid,2:valid,,1
491,2:valid,1:bugged,+,0.791
492,2:valid,2:valid,,0.996
493,2:valid,2:valid,,0.875
494,2:valid,1:bugged,+,0.534
495,2:valid,2:valid,,0.971
496,2:valid,1:bugged,+,0.502
497,2:valid,2:valid,,1
498,2:valid,1:bugged,+,0.548
499,2:valid,2:valid,,0.839
500,2:valid,2:valid,,1
501,2:valid,2:valid,,1
502,2:valid,2:valid,,1
503,2:valid,1:bugged,+,0.852
504,2:valid,2:valid,,1
505,2:valid,2:valid,,1
506,2:valid,2:valid,,1
507,2:valid,2:valid,,1
508,2:valid,2:valid,,1
509,2:valid,2:valid,,1
510,2:valid,2:valid,,0.835
511,2:valid,2:valid,,0.997
512,2:valid,1:bugged,+,0.61
513,2:valid,2:valid,,0.999
514,2:valid,2:valid,,1
515,2:valid,2:valid,,1
516,2:valid,2:valid,,1
517,2:valid,2:valid,,1
518,2:valid,2:valid,,1
519,2:valid,2:valid,,0.999
520,2:valid,2:valid,,0.999
521,2:valid,2:valid,,1
522,2:valid,2:valid,,1
523,2:valid,2:valid,,0.994
524,2:valid,2:valid,,1
525,2:valid,2:valid,,1
526,2:valid,2:valid,,0.999
527,2:valid,2:valid,,1
528,2:valid,2:valid,,0.981
529,2:valid,1:bugged,+,0.79
530,2:valid,2:valid,,1
531,2:valid,2:valid,,1
532,2:valid,2:valid,,1
533,2:valid,2:valid,,0.998
534,2:valid,2:valid,,1
535,2:valid,2:valid,,0.993
536,2:valid,2:valid,,1
537,2:valid,1:bugged,+,0.657
538,2:valid,2:valid,,1
539,2:valid,2:valid,,1
540,2:valid,2:valid,,0.992
541,2:valid,2:valid,,1
542,2:valid,2:valid,,1
543,2:valid,2:valid,,1
544,2:valid,2:valid,,0.999
545,2:valid,2:valid,,1
546,2:valid,2:valid,,0.959
547,2:valid,2:valid,,1
548,2:valid,2:valid,,0.994
549,2:valid,2:valid,,0.786
550,2:valid,2:valid,,1
551,2:valid,2:valid,,0.956
552,2:valid,1:bugged,+,0.792
553,2:valid,2:valid,,0.975
554,2:valid,2:valid,,1
555,2:valid,2:valid,,0.97
556,2:valid,2:valid,,0.914
557,2:valid,2:valid,,1
558,2:valid,2:valid,,0.821
559,2:valid,2:valid,,1
560,2:valid,2:valid,,0.984
561,2:valid,1:bugged,+,0.928
562,2:valid,2:valid,,1
563,2:valid,2:valid,,1
564,2:valid,2:valid,,0.896
565,2:valid,2:valid,,1
566,2:valid,1:bugged,+,0.606
567,2:valid,2:valid,,1
568,2:valid,1:bugged,+,0.824
569,2:valid,2:valid,,1
570,2:valid,2:valid,,1
571,2:valid,2:valid,,0.997
572,2:valid,2:valid,,1
573,2:valid,2:valid,,1
574,2:valid,2:valid,,1
575,2:valid,2:valid,,0.765
576,2:valid,2:valid,,1
577,2:valid,2:valid,,0.913
578,2:valid,2:valid,,0.705
579,2:valid,2:valid,,0.98
580,2:valid,2:valid,,1
581,2:valid,1:bugged,+,0.713
582,2:valid,2:valid,,1
583,2:valid,1:bugged,+,0.772
584,2:valid,2:valid,,0.902
585,2:valid,1:bugged,+,0.57
586,2:valid,2:valid,,0.572
587,2:valid,2:valid,,0.903
588,2:valid,2:valid,,1
589,1:bugged,1:bugged,,0.927
590,2:valid,2:valid,,0.717
591,2:valid,2:valid,,1
592,2:valid,2:valid,,1
593,2:valid,1:bugged,+,0.781
594,2:valid,1:bugged,+,0.744
595,1:bugged,1:bugged,,0.695
596,2:valid,2:valid,,0.96
597,2:valid,2:valid,,1
598,2:valid,2:valid,,1
599,2:valid,2:valid,,1
600,2:valid,2:valid,,1
601,2:valid,2:valid,,1
602,2:valid,2:valid,,0.711
603,2:valid,2:valid,,1
604,2:valid,2:valid,,1
605,2:valid,2:valid,,1
606,2:valid,2:valid,,0.511
607,2:valid,2:valid,,1
608,2:valid,1:bugged,+,0.625
609,2:valid,1:bugged,+,0.848
610,2:valid,1:bugged,+,0.57
611,2:valid,2:valid,,0.839
612,2:valid,2:valid,,1
613,2:valid,2:valid,,1
614,2:valid,1:bugged,+,0.559
615,2:valid,2:valid,,1
616,1:bugged,1:bugged,,0.882
617,2:valid,1:bugged,+,0.56
618,2:valid,1:bugged,+,0.761
619,2:valid,2:valid,,1
620,2:valid,2:valid,,0.935
621,2:valid,2:valid,,1
622,2:valid,2:valid,,1
623,2:valid,2:valid,,1
624,2:valid,2:valid,,0.995
625,2:valid,2:valid,,1
626,2:valid,2:valid,,0.917
627,2:valid,2:valid,,0.999
628,1:bugged,1:bugged,,0.727
629,2:valid,2:valid,,0.777
630,2:valid,2:valid,,0.704
631,2:valid,2:valid,,1
632,2:valid,2:valid,,1
633,2:valid,2:valid,,0.982
634,2:valid,2:valid,,1
635,2:valid,2:valid,,0.999
636,2:valid,2:valid,,1
637,2:valid,2:valid,,1
638,2:valid,2:valid,,1
639,2:valid,2:valid,,0.993
640,2:valid,2:valid,,1
641,2:valid,2:valid,,0.978
642,2:valid,1:bugged,+,0.551
643,2:valid,1:bugged,+,0.859
644,2:valid,2:valid,,1
645,2:valid,2:valid,,0.563
646,2:valid,2:valid,,0.999
647,2:valid,2:valid,,0.779
648,2:valid,1:bugged,+,0.795
649,2:valid,1:bugged,+,0.719
650,2:valid,1:bugged,+,0.547
651,2:valid,2:valid,,0.988
652,2:valid,2:valid,,1
653,2:valid,2:valid,,1
654,2:valid,2:valid,,0.505
655,2:valid,2:valid,,1
656,2:valid,2:valid,,0.776
657,2:valid,2:valid,,1
658,2:valid,1:bugged,+,0.521
659,2:valid,2:valid,,0.523
660,2:valid,1:bugged,+,0.626
661,2:valid,2:valid,,0.826
662,2:valid,2:valid,,1
663,2:valid,2:valid,,0.995
664,2:valid,2:valid,,0.871
665,2:valid,1:bugged,+,0.56
666,2:valid,2:valid,,1
667,2:valid,2:valid,,1
668,2:valid,2:valid,,0.763
669,2:valid,2:valid,,1
670,2:valid,1:bugged,+,0.508
671,2:valid,2:valid,,0.88
672,2:valid,2:valid,,1
673,1:bugged,1:bugged,,0.706
674,2:valid,2:valid,,1
675,2:valid,1:bugged,+,0.648
676,2:valid,2:valid,,1
677,2:valid,2:valid,,0.52
678,2:valid,2:valid,,1
679,2:valid,2:valid,,1
680,2:valid,2:valid,,0.998
681,2:valid,2:valid,,1
682,2:valid,2:valid,,0.981
683,2:valid,1:bugged,+,0.562
684,2:valid,2:valid,,1
685,2:valid,2:valid,,1
686,2:valid,2:valid,,0.91
687,2:valid,1:bugged,+,0.829
688,2:valid,2:valid,,0.781
689,2:valid,2:valid,,1
690,2:valid,2:valid,,1
691,2:valid,2:valid,,0.928
692,2:valid,2:valid,,1
693,2:valid,2:valid,,1
694,2:valid,1:bugged,+,0.516
695,2:valid,2:valid,,1
696,2:valid,2:valid,,1
697,2:valid,2:valid,,1
698,2:valid,2:valid,,1
699,2:valid,2:valid,,0.788
700,2:valid,2:valid,,1
701,1:bugged,1:bugged,,0.862
702,2:valid,1:bugged,+,0.663
703,2:valid,1:bugged,+,0.588
704,2:valid,2:valid,,1
705,2:valid,2:valid,,0.999
706,2:valid,2:valid,,1
707,2:valid,2:valid,,1
708,2:valid,2:valid,,1
709,2:valid,2:valid,,1
710,2:valid,1:bugged,+,0.911
711,2:valid,2:valid,,1
712,2:valid,2:valid,,1
713,2:valid,2:valid,,1
714,2:valid,2:valid,,1
715,2:valid,2:valid,,0.964
716,2:valid,2:valid,,1
717,2:valid,2:valid,,1
718,2:valid,2:valid,,1
719,2:valid,1:bugged,+,0.608
720,2:valid,2:valid,,0.523
721,2:valid,2:valid,,0.983
722,2:valid,2:valid,,1
723,2:valid,2:valid,,0.912
724,2:valid,2:valid,,0.991
725,2:valid,2:valid,,0.972
726,2:valid,2:valid,,0.995
727,2:valid,2:valid,,0.988
728,2:valid,2:valid,,1
729,2:valid,2:valid,,1
730,2:valid,2:valid,,1
731,2:valid,2:valid,,0.999
732,2:valid,2:valid,,0.874
733,2:valid,2:valid,,1
734,2:valid,2:valid,,1
735,2:valid,2:valid,,0.98
736,2:valid,2:valid,,1
737,2:valid,2:valid,,1
738,2:valid,2:valid,,0.988
739,2:valid,2:valid,,0.501
740,2:valid,2:valid,,0.537
741,2:valid,2:valid,,1
742,2:valid,1:bugged,+,0.745
743,2:valid,2:valid,,1
744,2:valid,2:valid,,0.538
745,2:valid,2:valid,,0.506
746,2:valid,2:valid,,0.973
747,2:valid,2:valid,,0.629
748,2:valid,2:valid,,0.755
749,2:valid,2:valid,,1
750,2:valid,2:valid,,0.756
751,2:valid,2:valid,,1
752,2:valid,2:valid,,1
753,2:valid,2:valid,,0.915
754,2:valid,1:bugged,+,0.72
755,2:valid,2:valid,,1
756,2:valid,2:valid,,0.648
757,2:valid,2:valid,,1
758,2:valid,2:valid,,1
759,2:valid,2:valid,,1
760,2:valid,2:valid,,1
761,2:valid,1:bugged,+,0.596
762,2:valid,2:valid,,0.994
763,2:valid,2:valid,,1
764,2:valid,2:valid,,1
765,2:valid,2:valid,,1
766,2:valid,2:valid,,1
767,2:valid,2:valid,,1
768,2:valid,2:valid,,0.972
769,2:valid,2:valid,,1
770,2:valid,2:valid,,1
771,2:valid,2:valid,,0.967
772,1:bugged,1:bugged,,0.85
773,2:valid,2:valid,,0.8
774,2:valid,2:valid,,1
775,2:valid,2:valid,,1
776,2:valid,2:valid,,1
777,2:valid,2:valid,,1
778,2:valid,2:valid,,1
779,2:valid,2:valid,,0.893
780,2:valid,2:valid,,0.996
781,2:valid,2:valid,,0.954
782,2:valid,2:valid,,1
783,2:valid,2:valid,,0.881
784,2:valid,1:bugged,+,0.566
785,2:valid,2:valid,,0.837
786,2:valid,2:valid,,0.988
787,2:valid,2:valid,,1
788,2:valid,1:bugged,+,0.582
789,2:valid,2:valid,,1
790,2:valid,2:valid,,1
791,2:valid,2:valid,,0.527
792,2:valid,2:valid,,0.999
793,2:valid,2:valid,,1
794,2:valid,2:valid,,1
795,2:valid,2:valid,,1
796,2:valid,2:valid,,0.549
797,2:valid,2:valid,,1
798,2:valid,1:bugged,+,0.558
799,2:valid,2:valid,,0.913
800,2:valid,1:bugged,+,0.739
801,2:valid,2:valid,,1
802,2:valid,2:valid,,1
803,2:valid,2:valid,,0.944
804,2:valid,2:valid,,0.503
805,2:valid,2:valid,,0.8
806,2:valid,2:valid,,1
807,2:valid,2:valid,,0.775
808,2:valid,2:valid,,0.571
809,2:valid,2:valid,,0.801
810,2:valid,1:bugged,+,0.661
811,2:valid,2:valid,,0.993
812,2:valid,2:valid,,0.981
813,2:valid,2:valid,,0.72
814,2:valid,2:valid,,1
815,2:valid,2:valid,,0.999
816,2:valid,2:valid,,1
817,2:valid,1:bugged,+,0.651
818,2:valid,2:valid,,0.979
819,2:valid,2:valid,,1
820,2:valid,2:valid,,1
821,2:valid,2:valid,,0.715
822,2:valid,2:valid,,1
823,2:valid,2:valid,,1
824,2:valid,1:bugged,+,0.666
825,2:valid,2:valid,,1
826,2:valid,2:valid,,0.854
827,2:valid,2:valid,,0.535
828,2:valid,2:valid,,1
829,2:valid,2:valid,,1
830,2:valid,2:valid,,0.513
831,2:valid,1:bugged,+,0.766
832,2:valid,2:valid,,0.993
833,2:valid,2:valid,,0.983
834,2:valid,2:valid,,1
835,2:valid,2:valid,,1
836,2:valid,2:valid,,0.855
837,2:valid,2:valid,,1
838,2:valid,2:valid,,1
839,2:valid,2:valid,,0.637
840,1:bugged,1:bugged,,0.67
841,2:valid,1:bugged,+,0.531
842,2:valid,2:valid,,0.9
843,2:valid,2:valid,,0.503
844,2:valid,1:bugged,+,0.522
845,2:valid,2:valid,,1
846,2:valid,2:valid,,1
847,2:valid,2:valid,,0.581
848,2:valid,2:valid,,0.563
849,2:valid,2:valid,,1
850,2:valid,1:bugged,+,0.705
851,2:valid,2:valid,,1
852,2:valid,2:valid,,0.999
