inst#,actual,predicted,error,prediction
405,2:valid,2:valid,,1
406,1:bugged,2:valid,+,0.97
407,1:bugged,2:valid,+,0.626
408,2:valid,2:valid,,1
409,2:valid,2:valid,,1
410,1:bugged,2:valid,+,0.882
411,2:valid,2:valid,,0.999
412,2:valid,2:valid,,1
413,2:valid,2:valid,,1
414,2:valid,2:valid,,1
415,1:bugged,2:valid,+,1
416,2:valid,2:valid,,0.994
417,2:valid,2:valid,,0.996
418,2:valid,2:valid,,1
419,2:valid,2:valid,,0.999
420,2:valid,2:valid,,1
421,2:valid,2:valid,,0.999
422,2:valid,2:valid,,1
423,2:valid,2:valid,,0.999
424,2:valid,2:valid,,1
425,2:valid,2:valid,,1
426,1:bugged,2:valid,+,0.988
427,2:valid,2:valid,,1
428,2:valid,2:valid,,1
429,2:valid,2:valid,,1
430,2:valid,2:valid,,1
431,2:valid,2:valid,,0.998
432,1:bugged,2:valid,+,0.993
433,2:valid,2:valid,,1
434,2:valid,2:valid,,1
435,1:bugged,2:valid,+,0.993
436,2:valid,2:valid,,1
437,2:valid,2:valid,,0.999
438,1:bugged,2:valid,+,0.991
439,2:valid,2:valid,,0.999
440,1:bugged,2:valid,+,0.997
441,1:bugged,2:valid,+,0.999
442,2:valid,2:valid,,1
443,1:bugged,2:valid,+,0.999
444,2:valid,2:valid,,0.998
445,2:valid,2:valid,,0.999
446,1:bugged,2:valid,+,1
447,2:valid,2:valid,,1
448,2:valid,2:valid,,1
449,2:valid,2:valid,,1
450,2:valid,2:valid,,1
451,1:bugged,2:valid,+,0.998
452,2:valid,2:valid,,1
453,1:bugged,2:valid,+,0.998
454,2:valid,2:valid,,0.973
455,1:bugged,2:valid,+,1
456,2:valid,2:valid,,1
457,2:valid,2:valid,,1
458,2:valid,2:valid,,1
459,1:bugged,2:valid,+,0.872
460,2:valid,2:valid,,0.897
461,2:valid,2:valid,,1
462,1:bugged,2:valid,+,1
463,2:valid,2:valid,,0.951
464,1:bugged,2:valid,+,1
465,1:bugged,2:valid,+,0.876
466,2:valid,2:valid,,1
467,2:valid,2:valid,,0.999
468,2:valid,2:valid,,1
469,1:bugged,2:valid,+,0.985
470,2:valid,2:valid,,0.995
471,1:bugged,2:valid,+,0.888
472,2:valid,2:valid,,1
473,1:bugged,2:valid,+,0.999
474,2:valid,2:valid,,1
475,2:valid,2:valid,,1
476,2:valid,2:valid,,1
477,2:valid,2:valid,,0.999
478,1:bugged,2:valid,+,1
479,1:bugged,2:valid,+,1
480,2:valid,2:valid,,1
481,2:valid,2:valid,,1
482,2:valid,2:valid,,1
483,2:valid,2:valid,,1
484,1:bugged,2:valid,+,0.996
485,2:valid,2:valid,,1
486,2:valid,2:valid,,1
487,2:valid,2:valid,,0.998
488,2:valid,2:valid,,1
489,1:bugged,2:valid,+,0.987
490,2:valid,2:valid,,1
491,2:valid,2:valid,,1
492,1:bugged,2:valid,+,1
493,2:valid,2:valid,,1
494,2:valid,2:valid,,1
495,2:valid,2:valid,,1
496,2:valid,2:valid,,1
497,2:valid,2:valid,,1
498,2:valid,2:valid,,1
499,1:bugged,2:valid,+,0.987
500,1:bugged,2:valid,+,0.998
501,1:bugged,2:valid,+,0.999
502,2:valid,2:valid,,1
503,2:valid,2:valid,,1
504,2:valid,2:valid,,1
505,1:bugged,2:valid,+,0.999
506,2:valid,2:valid,,1
507,2:valid,2:valid,,0.999
508,2:valid,2:valid,,1
509,2:valid,2:valid,,1
510,2:valid,2:valid,,0.997
511,2:valid,2:valid,,1
512,2:valid,2:valid,,1
513,2:valid,2:valid,,0.998
514,2:valid,2:valid,,1
515,2:valid,2:valid,,1
516,2:valid,2:valid,,0.999
517,1:bugged,2:valid,+,0.995
518,2:valid,2:valid,,1
519,1:bugged,2:valid,+,0.995
520,2:valid,2:valid,,1
521,2:valid,2:valid,,1
522,2:valid,2:valid,,1
523,2:valid,2:valid,,1
524,1:bugged,2:valid,+,0.996
525,2:valid,2:valid,,1
526,2:valid,2:valid,,1
527,2:valid,2:valid,,0.986
528,1:bugged,2:valid,+,1
529,1:bugged,2:valid,+,0.851
530,2:valid,2:valid,,0.823
531,2:valid,2:valid,,0.999
532,1:bugged,2:valid,+,0.798
533,2:valid,2:valid,,0.999
534,1:bugged,2:valid,+,0.997
535,1:bugged,2:valid,+,0.994
536,2:valid,2:valid,,1
537,2:valid,2:valid,,1
538,2:valid,2:valid,,0.999
539,2:valid,2:valid,,0.999
540,1:bugged,2:valid,+,0.699
541,2:valid,2:valid,,1
542,1:bugged,2:valid,+,0.998
543,1:bugged,2:valid,+,0.999
544,1:bugged,2:valid,+,1
545,1:bugged,2:valid,+,0.998
546,2:valid,2:valid,,0.99
547,2:valid,2:valid,,0.896
548,2:valid,2:valid,,0.998
549,2:valid,2:valid,,1
550,2:valid,2:valid,,0.999
551,1:bugged,2:valid,+,1
552,1:bugged,2:valid,+,0.971
553,2:valid,2:valid,,1
554,2:valid,2:valid,,1
555,2:valid,2:valid,,1
556,2:valid,2:valid,,1
557,2:valid,2:valid,,1
558,1:bugged,2:valid,+,0.986
559,2:valid,2:valid,,1
560,1:bugged,2:valid,+,0.998
561,1:bugged,2:valid,+,1
562,2:valid,2:valid,,1
563,1:bugged,2:valid,+,0.984
564,2:valid,2:valid,,1
565,2:valid,2:valid,,0.999
566,2:valid,2:valid,,1
567,2:valid,2:valid,,1
568,2:valid,2:valid,,1
569,2:valid,2:valid,,1
570,1:bugged,2:valid,+,0.998
571,1:bugged,2:valid,+,0.995
572,1:bugged,2:valid,+,0.996
573,2:valid,2:valid,,0.999
574,2:valid,2:valid,,1
575,2:valid,2:valid,,0.999
576,2:valid,2:valid,,1
577,1:bugged,2:valid,+,0.998
578,1:bugged,2:valid,+,0.995
579,2:valid,2:valid,,0.992
580,2:valid,2:valid,,1
581,2:valid,2:valid,,0.998
582,2:valid,2:valid,,0.997
583,2:valid,2:valid,,1
584,2:valid,2:valid,,1
585,1:bugged,2:valid,+,0.997
586,2:valid,2:valid,,1
587,2:valid,2:valid,,1
588,2:valid,2:valid,,1
589,1:bugged,2:valid,+,0.763
590,2:valid,2:valid,,1
591,1:bugged,2:valid,+,0.998
592,1:bugged,2:valid,+,0.977
593,1:bugged,2:valid,+,0.996
594,1:bugged,2:valid,+,1
595,1:bugged,2:valid,+,0.983
596,1:bugged,2:valid,+,0.995
597,1:bugged,2:valid,+,1
598,1:bugged,2:valid,+,0.865
599,2:valid,2:valid,,1
600,2:valid,2:valid,,1
601,2:valid,2:valid,,1
602,2:valid,2:valid,,1
603,2:valid,2:valid,,1
604,2:valid,2:valid,,1
605,1:bugged,2:valid,+,1
606,2:valid,2:valid,,1
607,2:valid,2:valid,,1
608,2:valid,2:valid,,1
609,2:valid,2:valid,,0.999
610,2:valid,2:valid,,1
611,2:valid,2:valid,,1
612,2:valid,2:valid,,0.998
613,1:bugged,2:valid,+,0.998
614,2:valid,2:valid,,1
615,1:bugged,2:valid,+,1
616,2:valid,2:valid,,0.999
617,1:bugged,2:valid,+,0.999
618,1:bugged,2:valid,+,0.996
619,2:valid,2:valid,,0.992
620,1:bugged,2:valid,+,0.978
621,2:valid,2:valid,,1
622,1:bugged,2:valid,+,0.883
623,2:valid,2:valid,,1
624,2:valid,2:valid,,1
625,1:bugged,2:valid,+,0.998
626,1:bugged,2:valid,+,0.947
627,2:valid,2:valid,,1
628,2:valid,2:valid,,1
629,2:valid,2:valid,,1
630,2:valid,2:valid,,1
631,2:valid,2:valid,,1
632,2:valid,2:valid,,1
633,1:bugged,2:valid,+,0.999
634,2:valid,2:valid,,1
635,2:valid,2:valid,,0.946
636,2:valid,2:valid,,0.998
637,2:valid,2:valid,,0.997
638,2:valid,2:valid,,1
639,2:valid,2:valid,,0.999
640,1:bugged,2:valid,+,0.999
641,1:bugged,2:valid,+,0.999
642,1:bugged,2:valid,+,0.999
643,2:valid,2:valid,,1
644,2:valid,2:valid,,1
645,2:valid,2:valid,,1
646,2:valid,2:valid,,1
647,1:bugged,2:valid,+,0.998
648,1:bugged,2:valid,+,0.998
649,2:valid,2:valid,,0.994
650,2:valid,2:valid,,1
651,1:bugged,2:valid,+,0.99
652,2:valid,2:valid,,0.999
653,1:bugged,2:valid,+,0.994
654,2:valid,2:valid,,1
655,2:valid,2:valid,,1
656,2:valid,2:valid,,1
657,2:valid,2:valid,,1
658,2:valid,2:valid,,0.999
659,2:valid,2:valid,,1
660,2:valid,2:valid,,0.999
661,2:valid,2:valid,,1
662,2:valid,2:valid,,1
663,2:valid,2:valid,,1
664,1:bugged,2:valid,+,0.985
665,1:bugged,2:valid,+,0.999
666,2:valid,2:valid,,1
667,2:valid,2:valid,,0.996
668,2:valid,2:valid,,1
669,2:valid,2:valid,,1
670,2:valid,2:valid,,1
671,2:valid,2:valid,,1
672,1:bugged,2:valid,+,1
673,2:valid,2:valid,,1
674,2:valid,2:valid,,1
675,1:bugged,2:valid,+,0.998
676,2:valid,2:valid,,0.998
677,2:valid,2:valid,,1
678,2:valid,2:valid,,0.996
679,2:valid,2:valid,,1
680,2:valid,2:valid,,0.999
681,2:valid,2:valid,,1
682,2:valid,2:valid,,1
683,1:bugged,2:valid,+,0.998
684,2:valid,2:valid,,0.998
685,1:bugged,2:valid,+,0.998
686,2:valid,2:valid,,1
687,1:bugged,2:valid,+,0.999
688,2:valid,2:valid,,0.998
689,1:bugged,2:valid,+,0.881
690,1:bugged,2:valid,+,0.996
691,2:valid,2:valid,,1
692,2:valid,2:valid,,1
693,2:valid,2:valid,,1
694,2:valid,2:valid,,0.999
695,2:valid,2:valid,,0.999
696,1:bugged,2:valid,+,0.915
697,2:valid,2:valid,,1
698,2:valid,2:valid,,0.907
699,2:valid,2:valid,,1
700,2:valid,2:valid,,0.866
701,2:valid,2:valid,,0.997
702,2:valid,2:valid,,0.999
703,2:valid,2:valid,,1
704,2:valid,2:valid,,1
705,2:valid,2:valid,,1
706,1:bugged,2:valid,+,0.998
707,2:valid,2:valid,,0.999
708,2:valid,2:valid,,1
709,1:bugged,2:valid,+,0.996
710,2:valid,2:valid,,1
711,2:valid,2:valid,,1
712,2:valid,2:valid,,1
713,1:bugged,2:valid,+,0.999
714,1:bugged,2:valid,+,1
715,2:valid,2:valid,,0.997
716,2:valid,2:valid,,0.984
717,1:bugged,2:valid,+,0.86
718,2:valid,2:valid,,1
719,2:valid,2:valid,,0.991
720,2:valid,2:valid,,1
721,2:valid,2:valid,,1
722,2:valid,2:valid,,1
723,2:valid,2:valid,,0.999
724,2:valid,2:valid,,0.999
725,2:valid,2:valid,,0.998
726,2:valid,2:valid,,1
727,1:bugged,2:valid,+,0.897
728,2:valid,2:valid,,1
729,1:bugged,2:valid,+,1
730,2:valid,2:valid,,0.998
731,2:valid,2:valid,,1
732,2:valid,2:valid,,1
733,1:bugged,2:valid,+,0.9
734,2:valid,2:valid,,1
735,2:valid,2:valid,,1
736,2:valid,2:valid,,0.998
737,2:valid,2:valid,,1
738,2:valid,2:valid,,0.999
739,1:bugged,2:valid,+,0.999
740,2:valid,2:valid,,1
741,2:valid,2:valid,,1
742,2:valid,2:valid,,0.997
743,1:bugged,2:valid,+,0.998
744,1:bugged,2:valid,+,0.888
745,2:valid,2:valid,,0.997
746,2:valid,2:valid,,1
747,2:valid,2:valid,,0.999
748,2:valid,2:valid,,1
749,2:valid,2:valid,,0.998
750,2:valid,2:valid,,0.999
751,2:valid,2:valid,,1
752,2:valid,2:valid,,1
753,1:bugged,2:valid,+,0.995
754,2:valid,2:valid,,1
755,2:valid,2:valid,,1
756,1:bugged,2:valid,+,1
757,1:bugged,2:valid,+,0.998
758,1:bugged,2:valid,+,1
759,2:valid,2:valid,,0.992
760,2:valid,2:valid,,0.996
761,2:valid,2:valid,,0.997
762,2:valid,2:valid,,1
763,2:valid,2:valid,,1
764,2:valid,2:valid,,0.83
765,2:valid,2:valid,,0.997
766,2:valid,2:valid,,0.999
767,1:bugged,2:valid,+,0.992
768,2:valid,2:valid,,1
769,2:valid,2:valid,,1
770,2:valid,2:valid,,1
771,2:valid,2:valid,,0.998
772,2:valid,2:valid,,1
773,1:bugged,2:valid,+,0.998
774,2:valid,2:valid,,0.996
775,2:valid,2:valid,,1
776,2:valid,2:valid,,1
777,2:valid,2:valid,,0.995
778,1:bugged,2:valid,+,0.998
779,2:valid,2:valid,,1
780,2:valid,2:valid,,1
781,1:bugged,2:valid,+,0.797
782,2:valid,2:valid,,1
783,2:valid,2:valid,,0.998
784,1:bugged,2:valid,+,0.998
785,2:valid,2:valid,,1
786,1:bugged,2:valid,+,0.996
787,2:valid,2:valid,,1
788,2:valid,2:valid,,1
789,2:valid,2:valid,,0.999
790,2:valid,2:valid,,1
791,2:valid,2:valid,,0.993
792,2:valid,2:valid,,0.999
793,2:valid,2:valid,,1
794,2:valid,2:valid,,1
795,2:valid,2:valid,,1
796,1:bugged,2:valid,+,0.999
797,2:valid,2:valid,,1
798,2:valid,2:valid,,0.998
799,1:bugged,2:valid,+,0.996
800,2:valid,2:valid,,1
801,1:bugged,2:valid,+,1
802,1:bugged,2:valid,+,0.75
803,2:valid,2:valid,,1
804,1:bugged,2:valid,+,0.901
805,1:bugged,2:valid,+,0.817
806,1:bugged,2:valid,+,0.999
807,1:bugged,2:valid,+,0.839
808,2:valid,2:valid,,0.999
809,1:bugged,2:valid,+,1
810,1:bugged,2:valid,+,0.998
811,1:bugged,2:valid,+,0.997
812,1:bugged,2:valid,+,0.995
813,1:bugged,2:valid,+,0.991
814,2:valid,2:valid,,0.994
815,1:bugged,2:valid,+,1
816,2:valid,2:valid,,1
817,2:valid,2:valid,,1
818,2:valid,2:valid,,1
819,1:bugged,2:valid,+,0.998
820,2:valid,2:valid,,1
821,2:valid,2:valid,,0.875
822,2:valid,2:valid,,1
823,1:bugged,2:valid,+,0.998
824,2:valid,2:valid,,1
825,1:bugged,2:valid,+,1
826,2:valid,2:valid,,1
827,2:valid,2:valid,,0.999
828,2:valid,2:valid,,1
829,2:valid,2:valid,,1
830,2:valid,2:valid,,1
831,2:valid,2:valid,,0.999
832,2:valid,2:valid,,1
833,2:valid,2:valid,,1
834,1:bugged,2:valid,+,0.995
835,2:valid,2:valid,,0.898
836,2:valid,2:valid,,1
837,2:valid,2:valid,,1
838,2:valid,2:valid,,0.999
839,2:valid,2:valid,,1
840,2:valid,2:valid,,1
