inst#,actual,predicted,error,prediction
273,2:valid,2:valid,,1
274,2:valid,2:valid,,1
275,2:valid,2:valid,,1
276,2:valid,2:valid,,0.998
277,2:valid,2:valid,,1
278,2:valid,2:valid,,1
279,2:valid,2:valid,,1
280,2:valid,2:valid,,1
281,2:valid,2:valid,,1
282,2:valid,2:valid,,1
283,2:valid,2:valid,,1
284,2:valid,2:valid,,1
285,2:valid,2:valid,,1
286,2:valid,2:valid,,0.996
287,2:valid,2:valid,,0.993
288,2:valid,2:valid,,1
289,2:valid,2:valid,,0.899
290,2:valid,2:valid,,0.999
291,2:valid,2:valid,,1
292,2:valid,2:valid,,1
293,2:valid,2:valid,,1
294,2:valid,2:valid,,1
295,2:valid,2:valid,,0.997
296,2:valid,2:valid,,1
297,2:valid,2:valid,,0.982
298,2:valid,2:valid,,1
299,2:valid,2:valid,,0.996
300,2:valid,2:valid,,1
301,2:valid,2:valid,,0.99
302,2:valid,2:valid,,0.999
303,2:valid,2:valid,,0.992
304,2:valid,2:valid,,0.989
305,2:valid,2:valid,,0.998
306,2:valid,2:valid,,1
307,2:valid,2:valid,,0.991
308,2:valid,2:valid,,1
309,2:valid,2:valid,,0.999
310,2:valid,2:valid,,0.997
311,2:valid,2:valid,,1
312,2:valid,2:valid,,1
313,2:valid,2:valid,,0.985
314,2:valid,2:valid,,1
315,2:valid,2:valid,,1
316,2:valid,2:valid,,1
317,2:valid,2:valid,,1
318,2:valid,2:valid,,1
319,2:valid,2:valid,,1
320,2:valid,2:valid,,0.998
321,2:valid,2:valid,,0.999
322,2:valid,2:valid,,0.998
323,2:valid,2:valid,,1
324,2:valid,2:valid,,0.991
325,2:valid,2:valid,,1
326,2:valid,2:valid,,1
327,2:valid,2:valid,,1
328,2:valid,2:valid,,1
329,2:valid,2:valid,,1
330,2:valid,2:valid,,1
331,2:valid,2:valid,,0.999
332,2:valid,2:valid,,0.997
333,2:valid,2:valid,,0.999
334,2:valid,2:valid,,0.999
335,2:valid,2:valid,,0.999
336,2:valid,2:valid,,1
337,2:valid,2:valid,,1
338,2:valid,2:valid,,1
339,2:valid,2:valid,,0.994
340,2:valid,2:valid,,0.989
341,2:valid,2:valid,,1
342,2:valid,2:valid,,1
343,2:valid,2:valid,,0.998
344,2:valid,2:valid,,1
345,2:valid,2:valid,,1
346,2:valid,2:valid,,0.997
347,2:valid,2:valid,,0.996
348,2:valid,2:valid,,1
349,2:valid,2:valid,,1
350,2:valid,2:valid,,1
351,2:valid,2:valid,,0.991
352,2:valid,2:valid,,1
353,2:valid,2:valid,,0.999
354,2:valid,2:valid,,1
355,2:valid,2:valid,,1
356,2:valid,2:valid,,0.999
357,2:valid,2:valid,,1
358,2:valid,2:valid,,1
359,2:valid,2:valid,,0.998
360,2:valid,2:valid,,1
361,2:valid,2:valid,,0.997
362,2:valid,2:valid,,1
363,2:valid,2:valid,,0.999
364,2:valid,2:valid,,0.998
365,2:valid,2:valid,,1
366,2:valid,2:valid,,1
367,2:valid,2:valid,,0.999
368,2:valid,2:valid,,0.983
369,2:valid,2:valid,,1
370,2:valid,2:valid,,1
371,2:valid,2:valid,,0.998
372,2:valid,2:valid,,0.999
373,2:valid,2:valid,,0.791
374,2:valid,2:valid,,1
375,2:valid,2:valid,,1
376,2:valid,2:valid,,1
377,2:valid,2:valid,,1
378,2:valid,2:valid,,1
379,2:valid,2:valid,,1
380,2:valid,2:valid,,1
381,2:valid,2:valid,,1
382,2:valid,2:valid,,1
383,2:valid,2:valid,,1
384,2:valid,2:valid,,1
385,2:valid,2:valid,,1
386,2:valid,2:valid,,1
387,2:valid,2:valid,,0.993
388,2:valid,2:valid,,1
389,2:valid,2:valid,,0.989
390,2:valid,2:valid,,0.999
391,2:valid,2:valid,,0.998
392,2:valid,2:valid,,0.986
393,2:valid,2:valid,,1
394,2:valid,2:valid,,1
395,2:valid,2:valid,,1
396,2:valid,2:valid,,1
397,2:valid,2:valid,,1
398,2:valid,2:valid,,1
399,2:valid,2:valid,,0.994
400,2:valid,2:valid,,0.999
401,2:valid,2:valid,,1
402,2:valid,2:valid,,0.999
403,2:valid,2:valid,,1
404,2:valid,2:valid,,1
405,2:valid,2:valid,,1
406,2:valid,2:valid,,1
407,2:valid,2:valid,,0.994
408,2:valid,2:valid,,1
409,2:valid,2:valid,,1
410,2:valid,2:valid,,0.999
411,2:valid,2:valid,,1
412,2:valid,2:valid,,0.951
413,2:valid,2:valid,,1
414,2:valid,2:valid,,1
415,2:valid,2:valid,,1
416,2:valid,2:valid,,1
417,2:valid,2:valid,,0.998
418,2:valid,2:valid,,1
419,2:valid,2:valid,,1
420,2:valid,2:valid,,1
421,2:valid,2:valid,,1
422,2:valid,2:valid,,1
423,2:valid,2:valid,,1
424,2:valid,2:valid,,1
425,2:valid,2:valid,,1
426,2:valid,2:valid,,1
427,2:valid,2:valid,,0.987
428,2:valid,2:valid,,1
429,2:valid,2:valid,,1
430,2:valid,2:valid,,1
431,2:valid,2:valid,,0.995
432,2:valid,2:valid,,0.998
433,2:valid,2:valid,,1
434,2:valid,2:valid,,1
435,2:valid,2:valid,,0.997
436,2:valid,2:valid,,0.998
437,2:valid,2:valid,,0.921
438,2:valid,2:valid,,1
439,2:valid,2:valid,,0.998
440,2:valid,2:valid,,1
441,2:valid,2:valid,,1
442,2:valid,2:valid,,1
443,2:valid,2:valid,,1
444,2:valid,2:valid,,1
445,2:valid,2:valid,,0.999
446,2:valid,2:valid,,0.997
447,2:valid,2:valid,,0.996
448,2:valid,2:valid,,0.999
449,2:valid,2:valid,,0.998
450,2:valid,2:valid,,1
451,2:valid,2:valid,,1
452,2:valid,2:valid,,0.999
453,2:valid,2:valid,,0.987
454,2:valid,2:valid,,1
455,2:valid,2:valid,,1
456,2:valid,2:valid,,1
457,2:valid,2:valid,,0.997
458,2:valid,2:valid,,1
459,2:valid,2:valid,,1
460,2:valid,2:valid,,0.997
461,2:valid,2:valid,,0.991
462,2:valid,2:valid,,1
463,2:valid,2:valid,,0.999
464,2:valid,2:valid,,1
465,2:valid,2:valid,,1
466,2:valid,2:valid,,1
467,2:valid,2:valid,,1
468,2:valid,2:valid,,1
469,2:valid,2:valid,,1
470,2:valid,2:valid,,1
471,2:valid,2:valid,,1
472,2:valid,2:valid,,1
473,2:valid,2:valid,,1
474,2:valid,2:valid,,0.993
475,2:valid,2:valid,,0.997
476,2:valid,2:valid,,0.992
477,2:valid,2:valid,,1
478,2:valid,2:valid,,1
479,2:valid,2:valid,,1
480,2:valid,2:valid,,1
481,2:valid,2:valid,,1
482,2:valid,2:valid,,0.989
483,2:valid,2:valid,,0.986
484,2:valid,2:valid,,0.987
485,2:valid,2:valid,,1
486,2:valid,2:valid,,1
487,2:valid,2:valid,,1
488,2:valid,2:valid,,1
489,2:valid,2:valid,,0.999
490,2:valid,2:valid,,1
491,2:valid,2:valid,,0.995
492,2:valid,2:valid,,0.954
493,2:valid,2:valid,,1
494,2:valid,2:valid,,1
495,2:valid,2:valid,,1
496,2:valid,2:valid,,1
497,2:valid,2:valid,,1
498,2:valid,2:valid,,1
499,2:valid,2:valid,,0.992
500,2:valid,2:valid,,1
501,2:valid,2:valid,,0.997
502,2:valid,2:valid,,1
503,2:valid,2:valid,,1
504,2:valid,2:valid,,0.999
505,2:valid,2:valid,,0.996
506,2:valid,2:valid,,1
507,2:valid,2:valid,,1
508,2:valid,2:valid,,1
509,2:valid,2:valid,,1
510,2:valid,2:valid,,0.998
511,2:valid,2:valid,,1
512,2:valid,2:valid,,1
513,2:valid,2:valid,,0.788
514,2:valid,2:valid,,1
515,2:valid,2:valid,,0.997
516,2:valid,2:valid,,0.999
517,2:valid,2:valid,,1
518,2:valid,2:valid,,1
519,2:valid,2:valid,,1
520,2:valid,2:valid,,1
521,2:valid,2:valid,,0.998
522,2:valid,2:valid,,0.998
523,2:valid,2:valid,,1
524,2:valid,2:valid,,0.999
525,2:valid,2:valid,,1
526,2:valid,2:valid,,1
527,2:valid,2:valid,,0.998
528,2:valid,2:valid,,1
529,2:valid,2:valid,,1
530,2:valid,2:valid,,0.997
531,2:valid,2:valid,,0.999
532,2:valid,2:valid,,1
533,2:valid,2:valid,,0.91
534,2:valid,2:valid,,1
535,2:valid,2:valid,,1
536,2:valid,2:valid,,1
537,2:valid,2:valid,,1
538,2:valid,2:valid,,1
539,2:valid,2:valid,,0.829
540,2:valid,2:valid,,1
541,2:valid,2:valid,,1
542,2:valid,2:valid,,1
543,2:valid,2:valid,,0.988
544,2:valid,2:valid,,1
545,2:valid,2:valid,,1
546,2:valid,2:valid,,0.999
547,2:valid,2:valid,,1
548,2:valid,2:valid,,0.995
549,2:valid,2:valid,,0.999
550,2:valid,2:valid,,1
551,2:valid,2:valid,,1
552,2:valid,2:valid,,1
553,2:valid,2:valid,,0.995
554,2:valid,2:valid,,0.998
555,2:valid,2:valid,,0.996
556,2:valid,2:valid,,1
557,2:valid,2:valid,,1
558,2:valid,2:valid,,0.993
559,2:valid,2:valid,,0.952
560,2:valid,2:valid,,1
561,2:valid,2:valid,,1
562,2:valid,2:valid,,0.984
563,2:valid,2:valid,,1
564,2:valid,2:valid,,0.999
565,2:valid,2:valid,,1
566,2:valid,2:valid,,1
567,2:valid,2:valid,,0.997
568,2:valid,2:valid,,1
569,2:valid,2:valid,,1
570,2:valid,2:valid,,1
571,2:valid,2:valid,,1
572,2:valid,2:valid,,0.994
573,2:valid,2:valid,,0.995
574,2:valid,2:valid,,1
575,2:valid,2:valid,,1
576,2:valid,2:valid,,1
577,2:valid,2:valid,,1
578,2:valid,2:valid,,1
579,2:valid,2:valid,,0.999
580,2:valid,2:valid,,1
581,2:valid,2:valid,,0.981
582,2:valid,2:valid,,1
583,2:valid,2:valid,,1
584,2:valid,2:valid,,0.997
585,2:valid,2:valid,,1
586,2:valid,2:valid,,1
587,2:valid,2:valid,,1
588,2:valid,2:valid,,1
589,2:valid,2:valid,,0.999
590,2:valid,2:valid,,1
591,2:valid,2:valid,,1
592,2:valid,2:valid,,0.962
593,2:valid,2:valid,,0.999
594,2:valid,2:valid,,1
595,2:valid,2:valid,,1
596,2:valid,2:valid,,1
597,2:valid,2:valid,,0.993
598,2:valid,2:valid,,0.999
599,2:valid,2:valid,,0.999
600,2:valid,2:valid,,0.988
601,2:valid,2:valid,,1
602,2:valid,2:valid,,1
603,2:valid,2:valid,,0.999
604,2:valid,2:valid,,1
605,2:valid,2:valid,,0.879
606,2:valid,2:valid,,1
607,2:valid,2:valid,,1
608,2:valid,2:valid,,0.994
609,2:valid,2:valid,,1
610,2:valid,2:valid,,1
611,2:valid,2:valid,,1
612,2:valid,2:valid,,0.998
613,2:valid,2:valid,,0.983
614,2:valid,2:valid,,1
615,2:valid,2:valid,,1
616,2:valid,2:valid,,1
617,2:valid,2:valid,,1
618,2:valid,2:valid,,0.999
619,2:valid,2:valid,,0.998
620,2:valid,2:valid,,1
621,2:valid,2:valid,,1
622,2:valid,2:valid,,1
623,2:valid,2:valid,,0.997
624,2:valid,2:valid,,1
625,2:valid,2:valid,,1
626,2:valid,2:valid,,0.999
627,2:valid,2:valid,,1
628,2:valid,2:valid,,0.998
629,2:valid,2:valid,,1
630,2:valid,2:valid,,1
631,2:valid,2:valid,,0.999
632,2:valid,2:valid,,1
633,2:valid,2:valid,,0.99
634,2:valid,2:valid,,1
635,2:valid,2:valid,,1
636,2:valid,2:valid,,1
637,2:valid,2:valid,,0.999
638,2:valid,2:valid,,1
639,2:valid,2:valid,,1
640,2:valid,2:valid,,0.993
641,2:valid,2:valid,,0.987
642,2:valid,2:valid,,1
643,2:valid,2:valid,,1
644,2:valid,2:valid,,1
645,2:valid,2:valid,,0.988
646,2:valid,2:valid,,0.997
647,2:valid,2:valid,,1
648,2:valid,2:valid,,1
649,2:valid,2:valid,,0.999
650,2:valid,2:valid,,1
651,2:valid,2:valid,,1
652,2:valid,2:valid,,0.915
653,2:valid,2:valid,,1
654,2:valid,2:valid,,1
655,2:valid,2:valid,,1
656,2:valid,2:valid,,0.999
657,2:valid,2:valid,,1
658,2:valid,2:valid,,0.999
659,2:valid,2:valid,,0.998
660,2:valid,2:valid,,1
661,2:valid,2:valid,,1
662,2:valid,2:valid,,1
663,2:valid,2:valid,,0.999
664,2:valid,2:valid,,1
665,2:valid,2:valid,,1
666,2:valid,2:valid,,1
667,2:valid,2:valid,,0.999
668,2:valid,2:valid,,1
669,2:valid,2:valid,,0.964
670,2:valid,2:valid,,1
671,2:valid,2:valid,,1
672,2:valid,2:valid,,1
673,2:valid,2:valid,,1
674,2:valid,2:valid,,0.999
675,2:valid,2:valid,,0.999
676,2:valid,2:valid,,0.997
677,2:valid,2:valid,,0.993
678,2:valid,2:valid,,0.999
679,2:valid,2:valid,,1
680,2:valid,2:valid,,0.999
681,2:valid,2:valid,,0.996
682,2:valid,2:valid,,1
683,2:valid,2:valid,,1
684,2:valid,2:valid,,1
685,2:valid,2:valid,,0.929
686,2:valid,2:valid,,0.997
687,2:valid,2:valid,,0.9
688,2:valid,2:valid,,1
689,2:valid,2:valid,,0.992
690,2:valid,2:valid,,1
691,2:valid,2:valid,,1
692,2:valid,2:valid,,0.999
693,2:valid,2:valid,,1
694,2:valid,2:valid,,1
695,2:valid,2:valid,,1
696,2:valid,2:valid,,1
697,2:valid,2:valid,,1
698,2:valid,2:valid,,1
699,2:valid,2:valid,,0.961
700,2:valid,2:valid,,0.988
701,2:valid,2:valid,,1
702,2:valid,2:valid,,1
703,2:valid,2:valid,,1
704,2:valid,2:valid,,0.999
705,2:valid,2:valid,,0.829
706,2:valid,2:valid,,1
707,2:valid,2:valid,,0.999
708,2:valid,2:valid,,1
709,2:valid,2:valid,,1
710,2:valid,2:valid,,1
711,2:valid,2:valid,,0.992
712,2:valid,2:valid,,0.994
713,2:valid,2:valid,,0.999
714,2:valid,2:valid,,0.997
715,2:valid,2:valid,,1
716,2:valid,2:valid,,0.999
717,2:valid,2:valid,,1
718,2:valid,2:valid,,0.992
719,2:valid,2:valid,,0.983
720,2:valid,2:valid,,1
721,2:valid,2:valid,,1
722,2:valid,2:valid,,1
723,2:valid,2:valid,,1
724,2:valid,2:valid,,0.999
725,2:valid,2:valid,,0.999
726,2:valid,2:valid,,1
727,2:valid,2:valid,,1
728,2:valid,2:valid,,1
729,2:valid,2:valid,,0.996
730,2:valid,2:valid,,1
731,2:valid,2:valid,,0.986
732,2:valid,2:valid,,1
733,2:valid,2:valid,,0.998
734,2:valid,2:valid,,1
735,2:valid,2:valid,,1
736,2:valid,2:valid,,1
737,2:valid,2:valid,,1
738,2:valid,2:valid,,1
739,2:valid,2:valid,,1
740,2:valid,2:valid,,0.809
741,2:valid,2:valid,,0.998
742,2:valid,2:valid,,1
743,2:valid,2:valid,,1
744,2:valid,2:valid,,1
745,2:valid,2:valid,,1
746,2:valid,2:valid,,0.999
747,2:valid,2:valid,,0.994
748,2:valid,2:valid,,1
749,2:valid,2:valid,,0.999
750,2:valid,2:valid,,1
751,2:valid,2:valid,,0.996
752,2:valid,2:valid,,0.999
753,2:valid,2:valid,,0.999
754,2:valid,2:valid,,1
755,2:valid,2:valid,,1
756,2:valid,2:valid,,0.998
757,2:valid,2:valid,,0.995
758,2:valid,2:valid,,0.999
759,2:valid,2:valid,,1
760,2:valid,2:valid,,1
761,2:valid,2:valid,,0.999
762,2:valid,2:valid,,1
763,2:valid,2:valid,,1
764,2:valid,2:valid,,0.854
765,2:valid,2:valid,,1
766,2:valid,2:valid,,0.998
767,2:valid,2:valid,,1
768,2:valid,2:valid,,0.963
769,2:valid,2:valid,,0.998
770,2:valid,2:valid,,0.862
771,2:valid,2:valid,,0.979
772,2:valid,2:valid,,0.913
773,2:valid,2:valid,,1
774,2:valid,2:valid,,0.996
775,2:valid,2:valid,,0.998
776,2:valid,2:valid,,1
777,2:valid,2:valid,,1
778,2:valid,2:valid,,1
779,2:valid,2:valid,,1
780,2:valid,2:valid,,1
781,2:valid,2:valid,,0.997
782,2:valid,2:valid,,1
783,2:valid,2:valid,,1
784,2:valid,2:valid,,1
785,2:valid,2:valid,,1
786,2:valid,2:valid,,1
787,2:valid,2:valid,,1
788,2:valid,2:valid,,1
789,2:valid,2:valid,,0.793
790,2:valid,2:valid,,1
791,2:valid,2:valid,,0.999
792,2:valid,2:valid,,0.975
793,2:valid,2:valid,,1
794,2:valid,2:valid,,1
795,2:valid,2:valid,,0.978
796,2:valid,2:valid,,1
797,2:valid,2:valid,,1
798,2:valid,2:valid,,1
799,2:valid,2:valid,,1
800,2:valid,2:valid,,0.997
801,2:valid,2:valid,,0.876
802,2:valid,2:valid,,1
803,2:valid,2:valid,,1
804,2:valid,2:valid,,0.988
805,2:valid,2:valid,,1
806,2:valid,2:valid,,1
807,2:valid,2:valid,,0.996
808,2:valid,2:valid,,1
809,2:valid,2:valid,,0.999
810,2:valid,2:valid,,0.997
811,2:valid,2:valid,,1
812,2:valid,2:valid,,0.996
813,2:valid,2:valid,,0.997
814,2:valid,2:valid,,1
815,2:valid,2:valid,,1
816,2:valid,2:valid,,1
817,2:valid,2:valid,,1
818,2:valid,2:valid,,0.997
819,2:valid,2:valid,,0.993
820,2:valid,2:valid,,0.991
821,2:valid,2:valid,,1
822,2:valid,2:valid,,0.999
823,2:valid,2:valid,,1
824,2:valid,2:valid,,0.999
825,2:valid,2:valid,,1
826,2:valid,2:valid,,1
827,2:valid,2:valid,,0.976
828,2:valid,2:valid,,0.995
829,2:valid,2:valid,,1
830,2:valid,2:valid,,1
831,2:valid,2:valid,,0.996
832,2:valid,2:valid,,1
833,2:valid,2:valid,,1
834,2:valid,2:valid,,0.917
835,2:valid,2:valid,,1
836,2:valid,2:valid,,1
837,2:valid,2:valid,,1
838,2:valid,2:valid,,1
839,2:valid,2:valid,,0.99
840,2:valid,2:valid,,1
841,2:valid,2:valid,,0.995
842,2:valid,2:valid,,1
843,2:valid,2:valid,,0.994
844,2:valid,2:valid,,1
845,2:valid,2:valid,,1
846,2:valid,2:valid,,0.953
847,2:valid,2:valid,,0.997
848,2:valid,2:valid,,0.999
849,2:valid,2:valid,,1
850,2:valid,2:valid,,1
851,2:valid,2:valid,,1
852,2:valid,2:valid,,1
853,2:valid,2:valid,,0.976
854,2:valid,2:valid,,1
855,2:valid,2:valid,,0.983
856,2:valid,2:valid,,1
857,2:valid,2:valid,,1
858,2:valid,2:valid,,1
859,2:valid,2:valid,,1
860,2:valid,2:valid,,1
861,2:valid,2:valid,,0.998
862,2:valid,2:valid,,1
863,2:valid,2:valid,,1
864,2:valid,2:valid,,0.991
865,2:valid,2:valid,,0.689
866,2:valid,2:valid,,1
867,2:valid,2:valid,,1
868,2:valid,2:valid,,0.999
869,2:valid,2:valid,,1
870,2:valid,2:valid,,1
871,2:valid,2:valid,,1
872,2:valid,2:valid,,1
873,2:valid,2:valid,,0.997
874,2:valid,2:valid,,1
875,2:valid,2:valid,,1
876,2:valid,2:valid,,1
877,2:valid,2:valid,,0.999
878,2:valid,2:valid,,0.954
879,2:valid,2:valid,,1
880,2:valid,2:valid,,1
881,2:valid,2:valid,,0.998
882,2:valid,2:valid,,1
883,2:valid,2:valid,,0.998
884,2:valid,2:valid,,1
885,2:valid,2:valid,,1
886,2:valid,2:valid,,1
887,2:valid,2:valid,,0.914
