inst#,actual,predicted,error,prediction
282,2:valid,2:valid,,1
283,1:bugged,2:valid,+,0.536
284,2:valid,2:valid,,1
285,2:valid,2:valid,,1
286,2:valid,2:valid,,0.999
287,2:valid,2:valid,,1
288,2:valid,2:valid,,1
289,2:valid,2:valid,,1
290,2:valid,2:valid,,1
291,2:valid,2:valid,,0.998
292,2:valid,2:valid,,1
293,2:valid,2:valid,,0.996
294,2:valid,2:valid,,0.998
295,2:valid,2:valid,,1
296,2:valid,2:valid,,1
297,2:valid,2:valid,,1
298,2:valid,2:valid,,0.992
299,2:valid,2:valid,,1
300,2:valid,2:valid,,1
301,2:valid,2:valid,,0.997
302,1:bugged,1:bugged,,0.833
303,2:valid,2:valid,,1
304,2:valid,2:valid,,1
305,2:valid,2:valid,,1
306,2:valid,2:valid,,0.996
307,2:valid,2:valid,,1
308,2:valid,2:valid,,1
309,2:valid,2:valid,,1
310,2:valid,2:valid,,0.998
311,2:valid,2:valid,,1
312,2:valid,2:valid,,1
313,2:valid,2:valid,,1
314,2:valid,2:valid,,0.996
315,2:valid,2:valid,,1
316,2:valid,2:valid,,1
317,2:valid,2:valid,,1
318,1:bugged,2:valid,+,0.995
319,2:valid,2:valid,,1
320,2:valid,2:valid,,1
321,2:valid,2:valid,,1
322,2:valid,2:valid,,1
323,2:valid,2:valid,,1
324,2:valid,2:valid,,1
325,2:valid,2:valid,,1
326,2:valid,2:valid,,1
327,2:valid,2:valid,,0.999
328,2:valid,2:valid,,1
329,2:valid,2:valid,,1
330,2:valid,2:valid,,0.999
331,2:valid,2:valid,,0.993
332,2:valid,2:valid,,1
333,2:valid,2:valid,,1
334,2:valid,2:valid,,1
335,1:bugged,2:valid,+,0.971
336,2:valid,2:valid,,1
337,2:valid,2:valid,,1
338,2:valid,2:valid,,0.999
339,2:valid,2:valid,,1
340,2:valid,2:valid,,0.998
341,2:valid,2:valid,,1
342,1:bugged,2:valid,+,0.564
343,2:valid,2:valid,,1
344,1:bugged,2:valid,+,0.99
345,2:valid,2:valid,,1
346,2:valid,2:valid,,1
347,2:valid,2:valid,,1
348,2:valid,2:valid,,0.999
349,2:valid,2:valid,,1
350,2:valid,2:valid,,0.999
351,2:valid,2:valid,,0.996
352,2:valid,2:valid,,1
353,1:bugged,2:valid,+,0.993
354,2:valid,1:bugged,+,0.757
355,2:valid,2:valid,,1
356,2:valid,2:valid,,1
357,2:valid,2:valid,,1
358,2:valid,2:valid,,0.993
359,2:valid,2:valid,,1
360,1:bugged,2:valid,+,0.988
361,2:valid,2:valid,,1
362,2:valid,2:valid,,1
363,1:bugged,2:valid,+,0.996
364,2:valid,2:valid,,1
365,2:valid,2:valid,,0.999
366,2:valid,2:valid,,1
367,2:valid,2:valid,,0.692
368,2:valid,2:valid,,1
369,2:valid,2:valid,,1
370,2:valid,2:valid,,0.983
371,2:valid,2:valid,,1
372,2:valid,2:valid,,0.999
373,2:valid,2:valid,,1
374,2:valid,2:valid,,0.998
375,2:valid,2:valid,,1
376,2:valid,2:valid,,0.993
377,2:valid,2:valid,,0.998
378,2:valid,2:valid,,1
379,2:valid,2:valid,,1
380,2:valid,2:valid,,1
381,2:valid,2:valid,,0.999
382,2:valid,2:valid,,1
383,2:valid,2:valid,,0.989
384,2:valid,2:valid,,1
385,2:valid,2:valid,,0.996
386,2:valid,2:valid,,0.832
387,2:valid,2:valid,,0.991
388,2:valid,2:valid,,1
389,2:valid,2:valid,,0.993
390,2:valid,2:valid,,1
391,2:valid,2:valid,,1
392,2:valid,2:valid,,0.856
393,2:valid,2:valid,,1
394,2:valid,2:valid,,0.997
395,2:valid,2:valid,,1
396,2:valid,2:valid,,1
397,2:valid,2:valid,,1
398,2:valid,2:valid,,1
399,2:valid,2:valid,,0.996
400,2:valid,2:valid,,1
401,2:valid,2:valid,,1
402,2:valid,2:valid,,0.998
403,2:valid,2:valid,,0.986
404,2:valid,2:valid,,1
405,2:valid,2:valid,,1
406,2:valid,2:valid,,1
407,2:valid,2:valid,,0.852
408,2:valid,2:valid,,1
409,2:valid,2:valid,,0.991
410,2:valid,2:valid,,1
411,1:bugged,2:valid,+,0.994
412,2:valid,2:valid,,0.999
413,2:valid,2:valid,,0.99
414,2:valid,2:valid,,0.999
415,2:valid,2:valid,,0.999
416,2:valid,2:valid,,1
417,2:valid,2:valid,,1
418,1:bugged,2:valid,+,0.793
419,2:valid,2:valid,,1
420,2:valid,2:valid,,1
421,1:bugged,2:valid,+,0.833
422,2:valid,2:valid,,1
423,2:valid,2:valid,,0.99
424,2:valid,2:valid,,0.991
425,2:valid,2:valid,,1
426,2:valid,2:valid,,1
427,2:valid,2:valid,,1
428,2:valid,2:valid,,1
429,2:valid,2:valid,,1
430,1:bugged,2:valid,+,0.864
431,2:valid,2:valid,,0.976
432,2:valid,2:valid,,0.995
433,2:valid,2:valid,,0.994
434,2:valid,2:valid,,0.994
435,2:valid,2:valid,,1
436,2:valid,2:valid,,0.812
437,1:bugged,1:bugged,,0.857
438,2:valid,2:valid,,0.994
439,2:valid,2:valid,,1
440,2:valid,2:valid,,1
441,2:valid,2:valid,,1
442,2:valid,2:valid,,0.998
443,2:valid,2:valid,,1
444,2:valid,2:valid,,0.999
445,2:valid,2:valid,,0.998
446,2:valid,2:valid,,0.995
447,1:bugged,1:bugged,,0.738
448,2:valid,2:valid,,0.993
449,2:valid,2:valid,,0.995
450,2:valid,2:valid,,0.985
451,2:valid,1:bugged,+,0.804
452,2:valid,2:valid,,0.999
453,2:valid,2:valid,,1
454,1:bugged,2:valid,+,0.932
455,1:bugged,2:valid,+,0.993
456,2:valid,2:valid,,1
457,2:valid,2:valid,,1
458,2:valid,2:valid,,1
459,1:bugged,2:valid,+,0.986
460,1:bugged,2:valid,+,0.983
461,2:valid,2:valid,,1
462,2:valid,2:valid,,1
463,2:valid,2:valid,,1
464,2:valid,2:valid,,0.999
465,2:valid,2:valid,,0.999
466,2:valid,2:valid,,1
467,2:valid,2:valid,,1
468,2:valid,2:valid,,0.999
469,2:valid,2:valid,,1
470,2:valid,2:valid,,1
471,2:valid,1:bugged,+,0.735
472,2:valid,2:valid,,0.987
473,2:valid,2:valid,,0.999
474,2:valid,2:valid,,1
475,2:valid,2:valid,,1
476,2:valid,2:valid,,1
477,2:valid,2:valid,,1
478,2:valid,2:valid,,1
479,1:bugged,2:valid,+,0.995
480,2:valid,2:valid,,0.996
481,2:valid,2:valid,,0.997
482,2:valid,2:valid,,1
483,2:valid,2:valid,,0.999
484,2:valid,2:valid,,0.993
485,2:valid,2:valid,,0.948
486,2:valid,2:valid,,1
487,2:valid,2:valid,,1
488,2:valid,2:valid,,0.977
489,2:valid,2:valid,,0.996
490,2:valid,2:valid,,0.669
491,2:valid,2:valid,,1
492,2:valid,2:valid,,1
493,2:valid,2:valid,,1
494,2:valid,2:valid,,0.998
495,2:valid,2:valid,,1
496,2:valid,2:valid,,0.993
497,2:valid,2:valid,,1
498,2:valid,2:valid,,1
499,2:valid,2:valid,,0.99
500,2:valid,2:valid,,1
501,1:bugged,1:bugged,,0.843
502,2:valid,2:valid,,1
503,2:valid,2:valid,,1
504,2:valid,2:valid,,1
505,2:valid,1:bugged,+,0.687
506,2:valid,2:valid,,0.999
507,2:valid,2:valid,,0.984
508,2:valid,2:valid,,1
509,1:bugged,2:valid,+,0.993
510,2:valid,2:valid,,1
511,1:bugged,2:valid,+,0.981
512,2:valid,2:valid,,1
513,2:valid,2:valid,,0.989
514,2:valid,2:valid,,0.998
515,2:valid,2:valid,,1
516,2:valid,2:valid,,1
517,2:valid,2:valid,,1
518,2:valid,2:valid,,0.823
519,2:valid,2:valid,,1
520,2:valid,2:valid,,0.997
521,2:valid,2:valid,,1
522,2:valid,2:valid,,0.994
523,2:valid,2:valid,,1
524,2:valid,2:valid,,0.995
525,2:valid,2:valid,,1
526,2:valid,2:valid,,1
527,2:valid,2:valid,,1
528,2:valid,2:valid,,1
529,2:valid,2:valid,,1
530,2:valid,2:valid,,1
531,2:valid,2:valid,,1
532,1:bugged,2:valid,+,0.997
533,2:valid,2:valid,,1
534,2:valid,2:valid,,1
535,2:valid,2:valid,,1
536,2:valid,2:valid,,1
537,2:valid,2:valid,,0.989
538,2:valid,2:valid,,1
539,2:valid,1:bugged,+,0.72
540,2:valid,2:valid,,0.992
541,2:valid,2:valid,,1
542,2:valid,2:valid,,1
543,2:valid,2:valid,,1
544,2:valid,2:valid,,0.998
545,2:valid,2:valid,,1
546,2:valid,2:valid,,1
547,2:valid,2:valid,,1
548,2:valid,2:valid,,1
549,2:valid,2:valid,,1
550,2:valid,2:valid,,0.991
551,1:bugged,2:valid,+,0.997
552,2:valid,2:valid,,1
553,2:valid,2:valid,,1
554,2:valid,2:valid,,1
555,2:valid,2:valid,,1
556,2:valid,2:valid,,1
557,2:valid,2:valid,,1
558,2:valid,2:valid,,1
559,2:valid,2:valid,,1
560,2:valid,2:valid,,1
561,1:bugged,2:valid,+,0.993
562,2:valid,2:valid,,1
563,1:bugged,2:valid,+,0.996
564,2:valid,2:valid,,1
565,2:valid,2:valid,,1
566,2:valid,2:valid,,1
567,2:valid,2:valid,,1
568,2:valid,2:valid,,1
569,2:valid,2:valid,,0.867
570,2:valid,2:valid,,0.991
571,2:valid,2:valid,,0.999
572,2:valid,2:valid,,1
573,2:valid,2:valid,,1
574,2:valid,2:valid,,0.993
575,2:valid,2:valid,,1
576,2:valid,2:valid,,1
577,2:valid,2:valid,,1
578,2:valid,2:valid,,1
579,2:valid,2:valid,,1
580,2:valid,2:valid,,0.993
581,2:valid,2:valid,,1
582,2:valid,2:valid,,1
583,2:valid,2:valid,,0.999
584,2:valid,2:valid,,0.997
585,2:valid,2:valid,,1
586,2:valid,2:valid,,1
587,2:valid,2:valid,,1
588,2:valid,2:valid,,1
589,2:valid,2:valid,,1
590,2:valid,2:valid,,1
591,2:valid,2:valid,,0.996
592,2:valid,2:valid,,0.991
593,2:valid,2:valid,,1
594,2:valid,2:valid,,0.969
595,2:valid,2:valid,,1
596,2:valid,2:valid,,1
597,2:valid,2:valid,,1
598,2:valid,2:valid,,1
599,2:valid,2:valid,,1
600,2:valid,2:valid,,1
601,2:valid,2:valid,,1
602,2:valid,2:valid,,1
603,2:valid,2:valid,,0.928
604,2:valid,2:valid,,1
605,1:bugged,2:valid,+,0.996
606,1:bugged,2:valid,+,0.992
607,2:valid,2:valid,,0.997
608,2:valid,2:valid,,1
609,2:valid,2:valid,,0.998
610,2:valid,2:valid,,0.998
611,2:valid,2:valid,,1
612,2:valid,2:valid,,1
613,2:valid,2:valid,,1
614,2:valid,2:valid,,0.694
615,2:valid,2:valid,,1
616,2:valid,2:valid,,1
617,2:valid,2:valid,,1
618,2:valid,2:valid,,0.996
619,2:valid,2:valid,,0.981
620,2:valid,2:valid,,0.998
621,2:valid,2:valid,,1
622,1:bugged,2:valid,+,0.985
623,2:valid,2:valid,,0.997
624,2:valid,2:valid,,1
625,2:valid,2:valid,,1
626,2:valid,2:valid,,0.996
627,2:valid,2:valid,,1
628,2:valid,2:valid,,1
629,2:valid,2:valid,,1
630,2:valid,2:valid,,0.997
631,2:valid,2:valid,,0.988
632,2:valid,2:valid,,0.999
633,2:valid,2:valid,,0.999
634,2:valid,2:valid,,0.999
635,2:valid,2:valid,,0.999
636,2:valid,2:valid,,0.995
637,2:valid,2:valid,,0.993
638,2:valid,2:valid,,0.993
639,2:valid,2:valid,,1
640,2:valid,2:valid,,1
641,2:valid,2:valid,,0.99
642,1:bugged,2:valid,+,0.987
643,2:valid,2:valid,,1
644,2:valid,2:valid,,1
645,2:valid,2:valid,,0.988
646,2:valid,2:valid,,1
647,2:valid,2:valid,,1
648,2:valid,2:valid,,0.783
649,2:valid,2:valid,,0.982
650,2:valid,2:valid,,0.873
651,2:valid,2:valid,,0.998
652,2:valid,2:valid,,1
653,2:valid,2:valid,,1
654,2:valid,2:valid,,0.985
655,2:valid,2:valid,,1
656,2:valid,2:valid,,0.996
657,2:valid,2:valid,,1
658,2:valid,2:valid,,1
659,2:valid,2:valid,,1
660,2:valid,2:valid,,0.543
661,2:valid,2:valid,,1
662,2:valid,2:valid,,0.641
663,1:bugged,2:valid,+,0.989
664,2:valid,2:valid,,1
665,2:valid,1:bugged,+,0.543
666,2:valid,2:valid,,1
667,2:valid,2:valid,,1
668,2:valid,2:valid,,1
669,2:valid,2:valid,,1
670,2:valid,2:valid,,0.991
671,2:valid,2:valid,,0.999
672,2:valid,2:valid,,1
673,2:valid,2:valid,,0.538
674,2:valid,2:valid,,0.998
675,2:valid,2:valid,,1
676,2:valid,2:valid,,1
677,2:valid,2:valid,,1
678,2:valid,2:valid,,0.999
679,2:valid,2:valid,,0.998
680,2:valid,2:valid,,1
681,2:valid,2:valid,,1
682,2:valid,2:valid,,1
683,2:valid,2:valid,,0.995
684,2:valid,2:valid,,0.999
685,2:valid,2:valid,,1
686,1:bugged,2:valid,+,0.993
687,2:valid,2:valid,,0.993
688,2:valid,2:valid,,1
689,2:valid,2:valid,,1
690,2:valid,2:valid,,1
691,2:valid,2:valid,,1
692,2:valid,2:valid,,0.836
693,2:valid,2:valid,,1
694,2:valid,2:valid,,1
695,2:valid,2:valid,,1
696,2:valid,2:valid,,1
697,2:valid,2:valid,,1
698,2:valid,2:valid,,0.991
699,2:valid,2:valid,,1
700,2:valid,2:valid,,1
701,2:valid,2:valid,,0.999
702,2:valid,2:valid,,1
703,2:valid,2:valid,,1
704,1:bugged,2:valid,+,0.994
705,2:valid,2:valid,,0.992
706,2:valid,2:valid,,1
707,2:valid,2:valid,,0.995
708,2:valid,2:valid,,1
709,2:valid,2:valid,,0.636
710,2:valid,2:valid,,0.995
711,1:bugged,2:valid,+,0.99
712,1:bugged,2:valid,+,0.993
713,2:valid,2:valid,,1
714,2:valid,2:valid,,1
715,2:valid,2:valid,,0.996
716,2:valid,2:valid,,1
717,2:valid,2:valid,,1
718,2:valid,2:valid,,1
719,2:valid,2:valid,,0.986
720,2:valid,2:valid,,1
721,2:valid,2:valid,,1
722,2:valid,2:valid,,1
723,2:valid,1:bugged,+,0.723
724,2:valid,2:valid,,0.959
725,2:valid,2:valid,,1
726,2:valid,2:valid,,1
727,2:valid,2:valid,,1
728,2:valid,2:valid,,1
729,2:valid,2:valid,,1
730,1:bugged,2:valid,+,0.998
731,2:valid,2:valid,,1
732,2:valid,2:valid,,0.882
733,2:valid,2:valid,,1
734,2:valid,2:valid,,1
735,2:valid,2:valid,,1
736,2:valid,2:valid,,0.999
737,2:valid,2:valid,,1
738,2:valid,2:valid,,0.999
739,2:valid,2:valid,,0.989
740,2:valid,2:valid,,1
741,2:valid,2:valid,,1
742,2:valid,2:valid,,0.996
743,2:valid,2:valid,,1
744,2:valid,2:valid,,0.998
745,1:bugged,2:valid,+,0.986
746,2:valid,2:valid,,1
747,2:valid,2:valid,,1
748,2:valid,2:valid,,1
749,2:valid,2:valid,,1
750,2:valid,2:valid,,0.997
751,2:valid,2:valid,,0.994
752,2:valid,2:valid,,1
753,2:valid,2:valid,,1
754,2:valid,2:valid,,0.998
755,1:bugged,2:valid,+,0.993
756,2:valid,2:valid,,0.999
757,2:valid,2:valid,,1
758,2:valid,2:valid,,1
759,2:valid,2:valid,,1
760,2:valid,2:valid,,1
761,2:valid,2:valid,,1
762,2:valid,2:valid,,1
763,2:valid,2:valid,,1
764,2:valid,2:valid,,0.995
765,1:bugged,2:valid,+,0.659
766,2:valid,2:valid,,1
767,2:valid,2:valid,,0.999
768,2:valid,2:valid,,1
769,2:valid,2:valid,,1
770,2:valid,2:valid,,1
771,2:valid,2:valid,,0.998
772,2:valid,2:valid,,1
773,2:valid,2:valid,,1
774,2:valid,2:valid,,1
775,2:valid,2:valid,,1
776,2:valid,2:valid,,0.795
777,2:valid,2:valid,,1
778,2:valid,2:valid,,0.996
779,1:bugged,2:valid,+,0.999
780,2:valid,2:valid,,0.993
781,2:valid,2:valid,,1
782,2:valid,2:valid,,1
783,2:valid,2:valid,,1
784,2:valid,2:valid,,1
785,2:valid,2:valid,,1
786,2:valid,2:valid,,1
787,2:valid,2:valid,,1
788,2:valid,2:valid,,1
789,2:valid,2:valid,,1
790,2:valid,2:valid,,0.986
791,2:valid,2:valid,,1
792,2:valid,2:valid,,1
793,2:valid,2:valid,,1
794,2:valid,2:valid,,1
795,1:bugged,2:valid,+,1
796,2:valid,2:valid,,1
797,2:valid,2:valid,,1
798,2:valid,2:valid,,1
799,2:valid,2:valid,,0.999
800,2:valid,2:valid,,1
801,2:valid,2:valid,,0.816
802,1:bugged,2:valid,+,0.977
803,2:valid,2:valid,,1
804,2:valid,2:valid,,0.991
805,2:valid,2:valid,,1
806,2:valid,2:valid,,0.999
807,1:bugged,1:bugged,,0.76
808,2:valid,2:valid,,1
809,2:valid,2:valid,,1
810,2:valid,2:valid,,0.997
811,2:valid,2:valid,,1
812,2:valid,2:valid,,1
813,2:valid,2:valid,,1
814,1:bugged,2:valid,+,0.995
815,2:valid,2:valid,,1
816,2:valid,2:valid,,1
817,2:valid,2:valid,,1
818,2:valid,2:valid,,1
819,2:valid,2:valid,,1
820,2:valid,2:valid,,1
821,2:valid,2:valid,,1
822,2:valid,2:valid,,0.975
823,2:valid,2:valid,,1
824,2:valid,2:valid,,1
825,2:valid,2:valid,,0.998
826,2:valid,2:valid,,1
827,2:valid,2:valid,,0.989
828,2:valid,2:valid,,1
829,2:valid,2:valid,,0.989
830,2:valid,2:valid,,1
831,2:valid,2:valid,,1
832,2:valid,2:valid,,1
833,2:valid,2:valid,,0.987
834,2:valid,2:valid,,0.999
835,2:valid,2:valid,,0.999
836,2:valid,2:valid,,1
837,2:valid,2:valid,,0.997
838,2:valid,2:valid,,0.986
839,2:valid,2:valid,,0.997
840,2:valid,2:valid,,1
841,2:valid,2:valid,,1
842,2:valid,2:valid,,1
843,2:valid,2:valid,,1
844,2:valid,2:valid,,1
845,2:valid,2:valid,,1
846,2:valid,2:valid,,1
847,2:valid,2:valid,,0.997
848,2:valid,2:valid,,1
849,1:bugged,2:valid,+,0.992
850,2:valid,2:valid,,1
851,1:bugged,1:bugged,,0.807
852,2:valid,2:valid,,1
853,2:valid,2:valid,,1
854,2:valid,2:valid,,1
855,2:valid,2:valid,,1
856,2:valid,2:valid,,1
857,2:valid,2:valid,,0.999
858,2:valid,2:valid,,0.999
859,2:valid,2:valid,,0.986
860,2:valid,2:valid,,1
861,2:valid,2:valid,,1
862,2:valid,2:valid,,0.979
863,2:valid,2:valid,,1
864,2:valid,2:valid,,1
865,2:valid,2:valid,,1
866,2:valid,2:valid,,1
867,2:valid,2:valid,,0.714
868,2:valid,2:valid,,1
869,2:valid,1:bugged,+,0.756
870,2:valid,2:valid,,1
871,2:valid,2:valid,,0.999
872,2:valid,2:valid,,1
873,1:bugged,1:bugged,,0.772
874,2:valid,2:valid,,1
875,2:valid,2:valid,,0.997
