inst#,actual,predicted,error,prediction
268,2:valid,2:valid,,1
269,2:valid,2:valid,,1
270,2:valid,2:valid,,0.824
271,2:valid,2:valid,,1
272,2:valid,2:valid,,0.9
273,2:valid,2:valid,,0.999
274,2:valid,2:valid,,0.861
275,2:valid,2:valid,,1
276,2:valid,2:valid,,1
277,2:valid,2:valid,,1
278,2:valid,2:valid,,1
279,2:valid,2:valid,,1
280,2:valid,2:valid,,0.98
281,2:valid,2:valid,,1
282,2:valid,2:valid,,1
283,2:valid,2:valid,,0.995
284,2:valid,2:valid,,1
285,2:valid,2:valid,,1
286,2:valid,2:valid,,1
287,2:valid,2:valid,,1
288,2:valid,2:valid,,1
289,2:valid,2:valid,,1
290,2:valid,2:valid,,1
291,2:valid,2:valid,,0.999
292,2:valid,2:valid,,1
293,2:valid,2:valid,,1
294,2:valid,2:valid,,0.999
295,2:valid,2:valid,,0.907
296,2:valid,2:valid,,1
297,2:valid,2:valid,,1
298,2:valid,2:valid,,1
299,2:valid,2:valid,,0.986
300,2:valid,2:valid,,1
301,2:valid,2:valid,,0.795
302,2:valid,2:valid,,1
303,2:valid,2:valid,,1
304,2:valid,2:valid,,1
305,2:valid,2:valid,,1
306,2:valid,2:valid,,1
307,2:valid,2:valid,,0.967
308,2:valid,2:valid,,0.733
309,2:valid,2:valid,,0.99
310,2:valid,2:valid,,1
311,2:valid,2:valid,,0.999
312,2:valid,2:valid,,0.937
313,2:valid,2:valid,,1
314,2:valid,2:valid,,1
315,2:valid,2:valid,,1
316,2:valid,2:valid,,1
317,2:valid,2:valid,,1
318,2:valid,2:valid,,1
319,2:valid,2:valid,,0.921
320,2:valid,2:valid,,0.99
321,2:valid,2:valid,,1
322,2:valid,2:valid,,1
323,2:valid,2:valid,,0.992
324,2:valid,2:valid,,1
325,2:valid,2:valid,,1
326,2:valid,2:valid,,0.945
327,2:valid,2:valid,,0.991
328,2:valid,2:valid,,0.999
329,2:valid,2:valid,,1
330,2:valid,2:valid,,0.872
331,2:valid,2:valid,,1
332,2:valid,2:valid,,1
333,2:valid,2:valid,,1
334,2:valid,2:valid,,0.992
335,2:valid,2:valid,,0.921
336,2:valid,2:valid,,1
337,2:valid,2:valid,,1
338,2:valid,2:valid,,1
339,2:valid,2:valid,,0.976
340,2:valid,2:valid,,1
341,2:valid,2:valid,,0.911
342,2:valid,2:valid,,1
343,2:valid,2:valid,,0.948
344,2:valid,2:valid,,1
345,2:valid,2:valid,,1
346,2:valid,2:valid,,1
347,2:valid,2:valid,,1
348,2:valid,2:valid,,0.682
349,2:valid,2:valid,,1
350,2:valid,2:valid,,0.96
351,2:valid,2:valid,,0.554
352,2:valid,2:valid,,0.988
353,2:valid,2:valid,,1
354,2:valid,2:valid,,1
355,2:valid,2:valid,,1
356,2:valid,2:valid,,1
357,2:valid,2:valid,,0.926
358,2:valid,2:valid,,0.974
359,2:valid,2:valid,,1
360,2:valid,2:valid,,0.997
361,2:valid,2:valid,,1
362,2:valid,2:valid,,0.998
363,2:valid,2:valid,,1
364,2:valid,2:valid,,0.997
365,2:valid,2:valid,,0.813
366,2:valid,2:valid,,0.999
367,2:valid,2:valid,,0.981
368,2:valid,2:valid,,1
369,2:valid,2:valid,,1
370,2:valid,2:valid,,1
371,2:valid,2:valid,,1
372,2:valid,2:valid,,1
373,2:valid,2:valid,,1
374,2:valid,2:valid,,1
375,2:valid,2:valid,,1
376,2:valid,2:valid,,1
377,2:valid,2:valid,,0.911
378,2:valid,2:valid,,1
379,2:valid,2:valid,,0.999
380,2:valid,2:valid,,0.861
381,2:valid,2:valid,,0.993
382,2:valid,2:valid,,1
383,2:valid,2:valid,,0.998
384,2:valid,2:valid,,1
385,2:valid,2:valid,,0.996
386,2:valid,2:valid,,1
387,2:valid,2:valid,,1
388,2:valid,2:valid,,0.997
389,2:valid,2:valid,,0.86
390,2:valid,2:valid,,1
391,2:valid,2:valid,,1
392,2:valid,2:valid,,0.984
393,2:valid,2:valid,,0.999
394,2:valid,2:valid,,0.992
395,2:valid,2:valid,,0.997
396,2:valid,2:valid,,1
397,2:valid,2:valid,,1
398,2:valid,2:valid,,1
399,2:valid,2:valid,,0.996
400,2:valid,2:valid,,0.984
401,2:valid,2:valid,,1
402,2:valid,2:valid,,0.896
403,2:valid,2:valid,,0.999
404,2:valid,2:valid,,1
405,2:valid,2:valid,,1
406,2:valid,2:valid,,1
407,2:valid,2:valid,,0.997
408,2:valid,2:valid,,1
409,2:valid,2:valid,,0.999
410,2:valid,2:valid,,0.998
411,2:valid,2:valid,,1
412,2:valid,2:valid,,0.995
413,2:valid,2:valid,,1
414,2:valid,2:valid,,1
415,2:valid,2:valid,,0.987
416,2:valid,2:valid,,0.999
417,2:valid,2:valid,,0.858
418,2:valid,2:valid,,0.989
419,2:valid,2:valid,,0.995
420,2:valid,2:valid,,0.913
421,2:valid,2:valid,,1
422,2:valid,2:valid,,0.993
423,2:valid,2:valid,,0.997
424,2:valid,2:valid,,0.987
425,2:valid,2:valid,,1
426,2:valid,2:valid,,0.914
427,2:valid,2:valid,,0.816
428,2:valid,2:valid,,1
429,2:valid,2:valid,,1
430,2:valid,2:valid,,1
431,2:valid,2:valid,,0.985
432,2:valid,2:valid,,1
433,2:valid,2:valid,,1
434,2:valid,2:valid,,0.995
435,2:valid,2:valid,,0.782
436,2:valid,2:valid,,1
437,2:valid,2:valid,,1
438,2:valid,2:valid,,1
439,2:valid,2:valid,,0.999
440,2:valid,2:valid,,1
441,2:valid,2:valid,,0.991
442,2:valid,2:valid,,0.926
443,2:valid,2:valid,,0.993
444,2:valid,2:valid,,0.998
445,2:valid,2:valid,,0.855
446,2:valid,2:valid,,0.999
447,2:valid,2:valid,,1
448,2:valid,2:valid,,0.815
449,2:valid,2:valid,,1
450,2:valid,2:valid,,0.986
451,2:valid,2:valid,,1
452,2:valid,2:valid,,0.991
453,2:valid,2:valid,,0.999
454,2:valid,2:valid,,1
455,2:valid,2:valid,,1
456,2:valid,2:valid,,1
457,2:valid,2:valid,,0.998
458,2:valid,2:valid,,0.954
459,2:valid,2:valid,,0.909
460,2:valid,2:valid,,1
461,2:valid,2:valid,,0.994
462,2:valid,2:valid,,0.999
463,2:valid,2:valid,,1
464,2:valid,2:valid,,1
465,2:valid,2:valid,,1
466,2:valid,2:valid,,1
467,2:valid,2:valid,,0.976
468,2:valid,2:valid,,0.999
469,2:valid,2:valid,,1
470,2:valid,2:valid,,1
471,2:valid,2:valid,,1
472,2:valid,2:valid,,0.994
473,2:valid,2:valid,,1
474,2:valid,2:valid,,0.772
475,2:valid,2:valid,,0.932
476,2:valid,2:valid,,0.999
477,2:valid,2:valid,,1
478,2:valid,2:valid,,1
479,2:valid,2:valid,,0.855
480,2:valid,2:valid,,0.996
481,2:valid,2:valid,,1
482,2:valid,2:valid,,0.999
483,2:valid,2:valid,,0.874
484,2:valid,2:valid,,1
485,2:valid,2:valid,,1
486,2:valid,2:valid,,1
487,2:valid,2:valid,,0.998
488,2:valid,2:valid,,1
489,2:valid,2:valid,,1
490,2:valid,2:valid,,1
491,2:valid,2:valid,,0.926
492,2:valid,2:valid,,1
493,2:valid,2:valid,,1
494,2:valid,2:valid,,1
495,2:valid,2:valid,,0.994
496,2:valid,2:valid,,0.907
497,2:valid,2:valid,,0.875
498,2:valid,2:valid,,0.998
499,2:valid,2:valid,,0.987
500,2:valid,2:valid,,1
501,2:valid,2:valid,,1
502,2:valid,2:valid,,0.912
503,2:valid,2:valid,,1
504,2:valid,2:valid,,1
505,2:valid,2:valid,,0.842
506,2:valid,2:valid,,1
507,2:valid,2:valid,,1
508,2:valid,2:valid,,1
509,2:valid,2:valid,,0.998
510,2:valid,2:valid,,0.998
511,2:valid,2:valid,,0.817
512,2:valid,2:valid,,0.99
513,2:valid,2:valid,,1
514,2:valid,2:valid,,0.916
515,2:valid,2:valid,,0.998
516,2:valid,2:valid,,1
517,2:valid,2:valid,,1
518,2:valid,2:valid,,0.999
519,2:valid,2:valid,,1
520,2:valid,2:valid,,0.999
521,2:valid,2:valid,,1
522,2:valid,2:valid,,0.87
523,2:valid,2:valid,,1
524,2:valid,2:valid,,0.994
525,2:valid,2:valid,,1
526,2:valid,2:valid,,0.956
527,2:valid,2:valid,,1
528,2:valid,2:valid,,1
529,2:valid,2:valid,,1
530,2:valid,2:valid,,0.993
531,2:valid,2:valid,,1
532,2:valid,2:valid,,1
533,2:valid,2:valid,,0.995
534,2:valid,2:valid,,0.83
535,2:valid,2:valid,,0.961
536,2:valid,2:valid,,1
537,2:valid,2:valid,,1
538,2:valid,2:valid,,1
539,2:valid,2:valid,,0.801
540,2:valid,2:valid,,0.999
541,2:valid,2:valid,,1
542,2:valid,2:valid,,0.843
543,2:valid,2:valid,,1
544,2:valid,2:valid,,1
545,2:valid,2:valid,,1
546,2:valid,2:valid,,1
547,2:valid,2:valid,,0.999
548,2:valid,2:valid,,0.924
549,2:valid,2:valid,,0.953
550,2:valid,2:valid,,1
551,2:valid,2:valid,,1
552,2:valid,2:valid,,1
553,2:valid,2:valid,,0.876
554,2:valid,2:valid,,0.999
555,2:valid,2:valid,,0.998
556,2:valid,2:valid,,0.999
557,2:valid,2:valid,,0.998
558,2:valid,2:valid,,0.878
559,2:valid,2:valid,,1
560,2:valid,2:valid,,1
561,2:valid,2:valid,,0.792
562,2:valid,2:valid,,0.993
563,2:valid,2:valid,,0.91
564,2:valid,2:valid,,1
565,2:valid,2:valid,,1
566,2:valid,2:valid,,0.677
567,2:valid,2:valid,,1
568,2:valid,2:valid,,1
569,2:valid,2:valid,,1
570,2:valid,2:valid,,1
571,2:valid,2:valid,,0.999
572,2:valid,2:valid,,1
573,2:valid,2:valid,,0.995
574,2:valid,2:valid,,1
575,2:valid,2:valid,,1
576,2:valid,2:valid,,1
577,2:valid,2:valid,,1
578,2:valid,2:valid,,0.995
579,2:valid,2:valid,,1
580,2:valid,2:valid,,1
581,2:valid,2:valid,,0.861
582,2:valid,2:valid,,0.999
583,2:valid,2:valid,,0.994
584,2:valid,2:valid,,1
585,2:valid,2:valid,,0.997
586,2:valid,2:valid,,1
587,2:valid,2:valid,,0.792
588,2:valid,2:valid,,1
589,2:valid,2:valid,,0.999
590,2:valid,2:valid,,0.988
591,2:valid,2:valid,,0.918
592,2:valid,2:valid,,1
593,2:valid,2:valid,,0.866
594,2:valid,2:valid,,1
595,2:valid,2:valid,,1
596,2:valid,2:valid,,1
597,2:valid,2:valid,,1
598,2:valid,2:valid,,1
599,2:valid,2:valid,,0.978
600,2:valid,2:valid,,1
601,2:valid,2:valid,,0.992
602,2:valid,2:valid,,0.961
603,2:valid,2:valid,,1
604,2:valid,2:valid,,1
605,2:valid,2:valid,,0.998
606,2:valid,2:valid,,1
607,2:valid,2:valid,,0.856
608,2:valid,2:valid,,1
609,2:valid,2:valid,,0.991
610,2:valid,2:valid,,1
611,2:valid,2:valid,,0.999
612,2:valid,2:valid,,0.999
613,2:valid,2:valid,,1
614,2:valid,2:valid,,1
615,2:valid,2:valid,,1
616,2:valid,2:valid,,1
617,2:valid,2:valid,,1
618,2:valid,2:valid,,0.765
619,2:valid,2:valid,,0.967
620,2:valid,2:valid,,0.976
621,2:valid,2:valid,,1
622,2:valid,2:valid,,0.999
623,2:valid,2:valid,,1
624,2:valid,2:valid,,1
625,2:valid,2:valid,,1
626,2:valid,2:valid,,1
627,2:valid,2:valid,,0.891
628,2:valid,2:valid,,1
629,2:valid,2:valid,,1
630,2:valid,2:valid,,1
631,2:valid,2:valid,,1
632,2:valid,2:valid,,1
633,2:valid,2:valid,,1
634,2:valid,2:valid,,1
635,2:valid,2:valid,,1
636,2:valid,2:valid,,0.946
637,2:valid,2:valid,,0.987
638,2:valid,2:valid,,0.98
639,2:valid,2:valid,,1
640,2:valid,2:valid,,1
641,2:valid,2:valid,,0.999
642,2:valid,2:valid,,1
643,2:valid,2:valid,,1
644,2:valid,2:valid,,1
645,2:valid,2:valid,,1
646,2:valid,2:valid,,0.993
647,2:valid,2:valid,,0.797
648,2:valid,2:valid,,0.701
649,2:valid,2:valid,,0.991
650,2:valid,2:valid,,0.999
651,2:valid,2:valid,,0.997
652,2:valid,2:valid,,0.996
653,2:valid,2:valid,,0.859
654,2:valid,2:valid,,1
655,2:valid,2:valid,,0.999
656,2:valid,2:valid,,0.91
657,2:valid,2:valid,,0.98
658,2:valid,2:valid,,1
659,2:valid,2:valid,,1
660,2:valid,2:valid,,1
661,2:valid,2:valid,,1
662,2:valid,2:valid,,0.997
663,2:valid,2:valid,,0.98
664,2:valid,2:valid,,1
665,2:valid,2:valid,,0.999
666,2:valid,2:valid,,1
667,2:valid,2:valid,,1
668,2:valid,2:valid,,1
669,2:valid,2:valid,,0.999
670,2:valid,2:valid,,0.808
671,2:valid,2:valid,,0.997
672,2:valid,2:valid,,0.98
673,2:valid,2:valid,,0.995
674,2:valid,2:valid,,1
675,2:valid,2:valid,,0.983
676,2:valid,2:valid,,0.996
677,2:valid,2:valid,,1
678,2:valid,2:valid,,0.778
679,2:valid,2:valid,,0.999
680,2:valid,2:valid,,1
681,2:valid,2:valid,,0.999
682,2:valid,2:valid,,0.997
683,2:valid,2:valid,,1
684,2:valid,2:valid,,1
685,2:valid,2:valid,,1
686,2:valid,2:valid,,1
687,2:valid,2:valid,,0.999
688,2:valid,2:valid,,1
689,2:valid,2:valid,,1
690,2:valid,2:valid,,1
691,2:valid,2:valid,,0.83
692,2:valid,2:valid,,0.822
693,2:valid,2:valid,,1
694,2:valid,2:valid,,1
695,2:valid,2:valid,,1
696,2:valid,2:valid,,1
697,2:valid,2:valid,,1
698,2:valid,2:valid,,1
699,2:valid,2:valid,,1
700,2:valid,2:valid,,1
701,2:valid,2:valid,,0.989
702,2:valid,2:valid,,1
703,2:valid,2:valid,,1
704,2:valid,2:valid,,0.994
705,2:valid,2:valid,,0.944
706,2:valid,2:valid,,1
707,2:valid,2:valid,,0.953
708,2:valid,2:valid,,0.994
709,2:valid,2:valid,,0.996
710,2:valid,2:valid,,0.972
711,2:valid,2:valid,,0.956
712,2:valid,2:valid,,0.998
713,2:valid,2:valid,,1
714,2:valid,2:valid,,1
715,2:valid,2:valid,,0.983
716,2:valid,2:valid,,1
717,2:valid,2:valid,,0.997
718,2:valid,2:valid,,0.932
719,2:valid,2:valid,,0.965
720,2:valid,2:valid,,1
721,2:valid,2:valid,,0.905
722,2:valid,2:valid,,0.979
723,2:valid,2:valid,,1
724,2:valid,2:valid,,0.999
725,2:valid,2:valid,,1
726,2:valid,2:valid,,0.998
727,2:valid,2:valid,,1
728,2:valid,2:valid,,0.996
729,2:valid,2:valid,,0.996
730,2:valid,2:valid,,0.809
731,2:valid,2:valid,,0.603
732,2:valid,2:valid,,1
733,2:valid,2:valid,,1
734,2:valid,2:valid,,1
735,2:valid,2:valid,,1
736,2:valid,2:valid,,0.875
737,2:valid,2:valid,,0.927
738,2:valid,2:valid,,0.989
739,2:valid,2:valid,,1
740,2:valid,2:valid,,1
741,2:valid,2:valid,,1
742,2:valid,2:valid,,0.992
743,2:valid,2:valid,,1
744,2:valid,2:valid,,0.999
745,2:valid,2:valid,,1
746,2:valid,2:valid,,0.89
747,2:valid,2:valid,,1
748,2:valid,2:valid,,1
749,2:valid,2:valid,,0.984
750,2:valid,2:valid,,0.99
751,2:valid,2:valid,,0.886
752,2:valid,2:valid,,1
753,2:valid,2:valid,,1
754,2:valid,2:valid,,0.978
755,2:valid,2:valid,,1
756,2:valid,2:valid,,1
757,2:valid,2:valid,,0.872
758,2:valid,2:valid,,0.996
759,2:valid,2:valid,,1
760,2:valid,2:valid,,1
761,2:valid,2:valid,,1
762,2:valid,2:valid,,1
763,2:valid,2:valid,,1
764,2:valid,2:valid,,1
765,2:valid,2:valid,,1
766,2:valid,2:valid,,1
767,2:valid,2:valid,,0.994
768,2:valid,2:valid,,1
769,2:valid,2:valid,,0.874
770,2:valid,2:valid,,1
771,2:valid,2:valid,,1
772,2:valid,2:valid,,1
773,2:valid,2:valid,,1
774,2:valid,2:valid,,1
775,2:valid,2:valid,,1
776,2:valid,2:valid,,1
777,2:valid,2:valid,,0.996
778,2:valid,2:valid,,0.998
779,2:valid,2:valid,,0.999
780,2:valid,2:valid,,1
781,2:valid,2:valid,,1
782,2:valid,2:valid,,1
783,2:valid,2:valid,,0.999
784,2:valid,2:valid,,1
785,2:valid,2:valid,,0.884
786,2:valid,2:valid,,0.999
787,2:valid,2:valid,,1
788,2:valid,2:valid,,1
789,2:valid,2:valid,,0.989
790,2:valid,2:valid,,0.997
791,2:valid,2:valid,,1
792,2:valid,2:valid,,0.999
793,2:valid,2:valid,,1
794,2:valid,2:valid,,0.998
795,2:valid,2:valid,,0.866
796,2:valid,2:valid,,0.928
797,2:valid,2:valid,,0.933
798,2:valid,2:valid,,1
799,2:valid,2:valid,,0.999
800,2:valid,2:valid,,1
801,2:valid,2:valid,,0.998
802,2:valid,2:valid,,1
803,2:valid,2:valid,,1
804,2:valid,2:valid,,1
805,2:valid,2:valid,,0.934
806,2:valid,2:valid,,0.944
807,2:valid,2:valid,,0.985
808,2:valid,2:valid,,0.996
809,2:valid,2:valid,,1
810,2:valid,2:valid,,1
811,2:valid,2:valid,,1
812,2:valid,2:valid,,1
813,2:valid,2:valid,,1
814,2:valid,2:valid,,1
815,2:valid,2:valid,,1
816,2:valid,2:valid,,0.987
817,2:valid,2:valid,,1
818,2:valid,2:valid,,1
819,2:valid,2:valid,,0.771
820,2:valid,2:valid,,1
821,2:valid,2:valid,,0.945
822,2:valid,2:valid,,0.995
823,2:valid,2:valid,,1
824,2:valid,2:valid,,1
825,2:valid,2:valid,,0.999
826,2:valid,2:valid,,0.812
827,2:valid,2:valid,,1
828,2:valid,2:valid,,1
829,2:valid,2:valid,,1
830,2:valid,2:valid,,0.824
831,2:valid,2:valid,,0.997
832,2:valid,2:valid,,0.96
833,2:valid,2:valid,,0.999
834,2:valid,2:valid,,0.935
835,2:valid,2:valid,,1
836,2:valid,2:valid,,1
837,2:valid,2:valid,,1
838,2:valid,2:valid,,1
839,2:valid,2:valid,,0.999
840,2:valid,2:valid,,1
841,2:valid,2:valid,,1
842,2:valid,2:valid,,0.995
843,2:valid,2:valid,,1
844,2:valid,2:valid,,1
845,2:valid,2:valid,,1
846,2:valid,2:valid,,0.98
847,2:valid,2:valid,,1
848,2:valid,2:valid,,1
849,2:valid,2:valid,,0.983
850,2:valid,2:valid,,1
851,2:valid,2:valid,,1
852,2:valid,2:valid,,1
853,2:valid,2:valid,,0.998
854,2:valid,2:valid,,1
855,2:valid,2:valid,,1
856,2:valid,2:valid,,0.6
857,2:valid,2:valid,,1
858,2:valid,2:valid,,1
859,2:valid,2:valid,,0.997
860,2:valid,2:valid,,1
861,2:valid,2:valid,,0.998
862,2:valid,2:valid,,0.542
863,2:valid,2:valid,,0.636
864,2:valid,2:valid,,0.953
865,2:valid,2:valid,,0.909
866,2:valid,2:valid,,0.998
867,2:valid,2:valid,,0.831
868,2:valid,2:valid,,1
869,2:valid,2:valid,,1
870,2:valid,2:valid,,1
871,2:valid,2:valid,,0.836
872,2:valid,2:valid,,1
873,2:valid,2:valid,,1
874,2:valid,2:valid,,1
875,2:valid,2:valid,,1
876,2:valid,2:valid,,1
877,2:valid,2:valid,,0.993
